Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
2304,Exit long,2025-11-26 09:30,NQ09B BUY NY STOP,25221.25,2,1008900,-59,-0.01,9,0,0.00,-54.5,-0.01,110649.5,44.26,0
2304,Entry long,2025-11-26 09:30,[CC] BUY NY,25222.5,2,1008900,-59,-0.01,9,0,0.00,-54.5,-0.01,110649.5,44.26,0
2305,Exit long,2025-11-27 09:30,NQ09B BUY NY N130 TP2,25317.75,2,1012070,631,0.06,9,635.5,0.06,-24.5,0.00,111280.5,44.51,0
2305,Entry long,2025-11-27 09:30,[CC] BUY NY,25301.75,2,1012070,631,0.06,9,635.5,0.06,-24.5,0.00,111280.5,44.51,0
2306,Exit long,2025-11-28 09:30,NQ09B BUY NY STOP,25357,2,1014330,-59,-0.01,9,0,0.00,-54.5,-0.01,111221.5,44.49,0
2306,Entry long,2025-11-28 09:30,[CC] BUY NY,25358.25,2,1014330,-59,-0.01,9,0,0.00,-54.5,-0.01,111221.5,44.49,0
2307,Exit long,2025-11-30 18:00,NQ09B BUY WEEKLY STOP,25481.5,2,1019310,-59,-0.01,9,0,0.00,-54.5,-0.01,111162.5,44.47,0
2307,Entry long,2025-11-30 18:00,[CC] BUY WEEKLY,25482.75,2,1019310,-59,-0.01,9,0,0.00,-54.5,-0.01,111162.5,44.47,0
2308,Exit long,2025-12-01 09:30,NQ09B BUY NY STOP,25254,2,1010210,-59,-0.01,9,0,0.00,-54.5,-0.01,111103.5,44.44,0
2308,Entry long,2025-12-01 09:30,[CC] BUY NY,25255.25,2,1010210,-59,-0.01,9,0,0.00,-54.5,-0.01,111103.5,44.44,0
2309,Exit long,2025-12-02 09:30,NQ09B BUY NY STOP,25491.75,2,1019720,-59,-0.01,9,0,0.00,-54.5,-0.01,111044.5,44.42,0
2309,Entry long,2025-12-02 09:30,[CC] BUY NY,25493,2,1019720,-59,-0.01,9,0,0.00,-54.5,-0.01,111044.5,44.42,0
2310,Exit long,2025-12-03 09:30,NQ09B BUY NY STOP,25494.25,2,1019820,-59,-0.01,9,0,0.00,-54.5,-0.01,110985.5,44.39,0
2310,Entry long,2025-12-03 09:30,[CC] BUY NY,25495.5,2,1019820,-59,-0.01,9,0,0.00,-54.5,-0.01,110985.5,44.39,0
2311,Exit long,2025-12-04 09:30,NQ09B BUY NY STOP,25711,2,1028490,-59,-0.01,9,25.5,0.00,-54.5,-0.01,110926.5,44.37,0
2311,Entry long,2025-12-04 09:30,[CC] BUY NY,25712.25,2,1028490,-59,-0.01,9,25.5,0.00,-54.5,-0.01,110926.5,44.37,0
2312,Exit long,2025-12-05 09:30,NQ09B BUY NY STOP,25679,2,1027210,-59,-0.01,9,0,0.00,-54.5,-0.01,110867.5,44.35,0
2312,Entry long,2025-12-05 09:30,[CC] BUY NY,25680.25,2,1027210,-59,-0.01,9,0,0.00,-54.5,-0.01,110867.5,44.35,0
2313,Exit long,2025-12-07 18:00,NQ09B BUY WEEKLY W80,25760.25,2,1030010,391,0.04,9,395.5,0.04,-14.5,0.00,111258.5,44.50,0
2313,Entry long,2025-12-07 18:00,[CC] BUY WEEKLY,25750.25,2,1030010,391,0.04,9,395.5,0.04,-14.5,0.00,111258.5,44.50,0
2314,Exit long,2025-12-08 09:30,NQ09B BUY NY STOP,25790,2,1031650,-59,-0.01,9,0,0.00,-54.5,-0.01,111199.5,44.48,0
2314,Entry long,2025-12-08 09:30,[CC] BUY NY,25791.25,2,1031650,-59,-0.01,9,0,0.00,-54.5,-0.01,111199.5,44.48,0
2315,Exit long,2025-12-08 18:00,NQ09B BUY WEEKDAY 1800 D80,25723.25,2,1028530,391,0.04,9,395.5,0.04,-14.5,0.00,111590.5,44.64,0
2315,Entry long,2025-12-08 18:00,[CC] BUY PREMIUM,25713.25,2,1028530,391,0.04,9,395.5,0.04,-14.5,0.00,111590.5,44.64,0
2316,Exit long,2025-12-09 09:30,NQ09B BUY NY N130 TP2,25634.75,2,1024750,631,0.06,9,635.5,0.06,-14.5,0.00,112221.5,44.89,0
2316,Entry long,2025-12-09 09:30,[CC] BUY NY,25618.75,2,1024750,631,0.06,9,635.5,0.06,-14.5,0.00,112221.5,44.89,0
2317,Exit long,2025-12-10 09:30,NQ09B BUY NY N130 TP2,25663.5,2,1025900,631,0.06,9,635.5,0.06,-14.5,0.00,112852.5,45.14,0
2317,Entry long,2025-12-10 09:30,[CC] BUY NY,25647.5,2,1025900,631,0.06,9,635.5,0.06,-14.5,0.00,112852.5,45.14,0
2318,Exit long,2025-12-11 09:30,NQ09B BUY NY STOP,25642.5,2,1025750,-59,-0.01,9,255.5,0.02,-54.5,-0.01,112793.5,45.12,0
2318,Entry long,2025-12-11 09:30,[CC] BUY NY,25643.75,2,1025750,-59,-0.01,9,255.5,0.02,-54.5,-0.01,112793.5,45.12,0
2319,Exit long,2025-12-11 18:00,NQ09B BUY WEEKDAY 1800 STOP,25700,2,1028050,-59,-0.01,9,0,0.00,-54.5,-0.01,112734.5,45.09,0
2319,Entry long,2025-12-11 18:00,[CC] BUY PREMIUM,25701.25,2,1028050,-59,-0.01,9,0,0.00,-54.5,-0.01,112734.5,45.09,0
2320,Exit long,2025-12-12 09:30,NQ09B BUY NY N130 TP2,25576.5,2,1022420,631,0.06,9,635.5,0.06,-14.5,0.00,113365.5,45.35,0
2320,Entry long,2025-12-12 09:30,[CC] BUY NY,25560.5,2,1022420,631,0.06,9,635.5,0.06,-14.5,0.00,113365.5,45.35,0
2321,Exit long,2025-12-14 18:00,NQ09B BUY WEEKLY W80,25233.75,2,1008950,391,0.04,9,395.5,0.04,-14.5,0.00,113756.5,45.50,0
2321,Entry long,2025-12-14 18:00,[CC] BUY WEEKLY,25223.75,2,1008950,391,0.04,9,395.5,0.04,-14.5,0.00,113756.5,45.50,0
2322,Exit long,2025-12-15 09:30,NQ09B BUY NY STOP,25407,2,1016330,-59,-0.01,9,65.5,0.01,-54.5,-0.01,113697.5,45.48,0
2322,Entry long,2025-12-15 09:30,[CC] BUY NY,25408.25,2,1016330,-59,-0.01,9,65.5,0.01,-54.5,-0.01,113697.5,45.48,0
2323,Exit long,2025-12-16 09:30,NQ09B BUY NY STOP,25231,2,1009290,-59,-0.01,9,0,0.00,-54.5,-0.01,113638.5,45.46,0
2323,Entry long,2025-12-16 09:30,[CC] BUY NY,25232.25,2,1009290,-59,-0.01,9,0,0.00,-54.5,-0.01,113638.5,45.46,0
2324,Exit long,2025-12-17 09:30,NQ09B BUY NY N130 TP2,25438.75,2,1016910,631,0.06,9,635.5,0.06,-14.5,0.00,114269.5,45.71,0
2324,Entry long,2025-12-17 09:30,[CC] BUY NY,25422.75,2,1016910,631,0.06,9,635.5,0.06,-14.5,0.00,114269.5,45.71,0
2325,Exit long,2025-12-17 18:00,NQ09B BUY WEEKDAY 1800 STOP,24982.5,1,499675,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,114240,45.70,0
2325,Entry long,2025-12-17 18:00,[CC] BUY WEAK,24983.75,1,499675,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,114240,45.70,0
2326,Exit long,2025-12-18 09:30,NQ09B BUY NY STOP,25277.75,2,1011160,-59,-0.01,9,0,0.00,-54.5,-0.01,114181,45.67,0
2326,Entry long,2025-12-18 09:30,[CC] BUY NY,25279,2,1011160,-59,-0.01,9,0,0.00,-54.5,-0.01,114181,45.67,0
2327,Exit long,2025-12-18 18:00,NQ09B BUY WEEKDAY 1800 STOP,25239,1,504805,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,114151.5,45.66,0
2327,Entry long,2025-12-18 18:00,[CC] BUY WEAK,25240.25,1,504805,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,114151.5,45.66,0
2328,Exit long,2025-12-19 09:30,NQ09B BUY NY STOP,25360.25,2,1014460,-59,-0.01,9,0,0.00,-54.5,-0.01,114092.5,45.64,0
2328,Entry long,2025-12-19 09:30,[CC] BUY NY,25361.5,2,1014460,-59,-0.01,9,0,0.00,-54.5,-0.01,114092.5,45.64,0
2329,Exit long,2025-12-21 18:00,NQ09B BUY WEEKLY W80,25645.5,2,1025420,391,0.04,9,395.5,0.04,-14.5,0.00,114483.5,45.79,0
2329,Entry long,2025-12-21 18:00,[CC] BUY WEEKLY,25635.5,2,1025420,391,0.04,9,395.5,0.04,-14.5,0.00,114483.5,45.79,0
2330,Exit long,2025-12-22 09:30,NQ09B BUY NY STOP,25779.75,2,1031240,-59,-0.01,9,545.5,0.05,-54.5,-0.01,114424.5,45.77,0
2330,Entry long,2025-12-22 09:30,[CC] BUY NY,25781,2,1031240,-59,-0.01,9,545.5,0.05,-54.5,-0.01,114424.5,45.77,0
2331,Exit long,2025-12-23 09:30,NQ09B BUY NY STOP,25643.25,2,1025780,-59,-0.01,9,0,0.00,-54.5,-0.01,114365.5,45.75,0
2331,Entry long,2025-12-23 09:30,[CC] BUY NY,25644.5,2,1025780,-59,-0.01,9,0,0.00,-54.5,-0.01,114365.5,45.75,0
2332,Exit long,2025-12-24 09:30,NQ09B BUY NY STOP,25794,2,1031810,-59,-0.01,9,0,0.00,-54.5,-0.01,114306.5,45.72,0
2332,Entry long,2025-12-24 09:30,[CC] BUY NY,25795.25,2,1031810,-59,-0.01,9,0,0.00,-54.5,-0.01,114306.5,45.72,0
2333,Exit long,2025-12-25 18:00,NQ09B BUY WEEKDAY 1800 STOP,25867,1,517365,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,114277,45.71,0
2333,Entry long,2025-12-25 18:00,[CC] BUY WEAK,25868.25,1,517365,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,114277,45.71,0
2334,Exit long,2025-12-26 09:30,NQ09B BUY NY STOP,25898,2,1035970,-59,-0.01,9,465.5,0.04,-54.5,-0.01,114218,45.69,0
2334,Entry long,2025-12-26 09:30,[CC] BUY NY,25899.25,2,1035970,-59,-0.01,9,465.5,0.04,-54.5,-0.01,114218,45.69,0
2335,Exit long,2025-12-28 18:00,NQ09B BUY WEEKLY STOP,25862.25,2,1034540,-59,-0.01,9,0,0.00,-54.5,-0.01,114159,45.66,0
2335,Entry long,2025-12-28 18:00,[CC] BUY WEEKLY,25863.5,2,1034540,-59,-0.01,9,0,0.00,-54.5,-0.01,114159,45.66,0
2336,Exit long,2025-12-29 09:30,NQ09B BUY NY N130 TP2,25723,2,1028280,631,0.06,9,635.5,0.06,-14.5,0.00,114790,45.92,0
2336,Entry long,2025-12-29 09:30,[CC] BUY NY,25707,2,1028280,631,0.06,9,635.5,0.06,-14.5,0.00,114790,45.92,0
2337,Exit long,2025-12-30 09:30,NQ09B BUY NY STOP,25691.75,2,1027720,-59,-0.01,9,0,0.00,-54.5,-0.01,114731,45.89,0
2337,Entry long,2025-12-30 09:30,[CC] BUY NY,25693,2,1027720,-59,-0.01,9,0,0.00,-54.5,-0.01,114731,45.89,0
2338,Exit long,2025-12-31 09:30,NQ09B BUY NY STOP,25677.75,2,1027160,-59,-0.01,9,515.5,0.05,-54.5,-0.01,114672,45.87,0
2338,Entry long,2025-12-31 09:30,[CC] BUY NY,25679,2,1027160,-59,-0.01,9,515.5,0.05,-54.5,-0.01,114672,45.87,0
2339,Exit long,2026-01-02 09:30,NQ09B BUY NY STOP,25686,2,1027490,-59,-0.01,9,0,0.00,-54.5,-0.01,114613,45.85,0
2339,Entry long,2026-01-02 09:30,[CC] BUY NY,25687.25,2,1027490,-59,-0.01,9,0,0.00,-54.5,-0.01,114613,45.85,0
2340,Exit long,2026-01-04 18:00,NQ09B BUY WEEKLY STOP,25430.75,2,1017280,-59,-0.01,9,0,0.00,-54.5,-0.01,114554,45.82,0
2340,Entry long,2026-01-04 18:00,[CC] BUY WEEKLY,25432,2,1017280,-59,-0.01,9,0,0.00,-54.5,-0.01,114554,45.82,0
2341,Exit long,2026-01-05 09:30,NQ09B BUY NY N130 TP2,25658.75,2,1025710,631,0.06,9,635.5,0.06,-14.5,0.00,115185,46.07,0
2341,Entry long,2026-01-05 09:30,[CC] BUY NY,25642.75,2,1025710,631,0.06,9,635.5,0.06,-14.5,0.00,115185,46.07,0
2342,Exit long,2026-01-06 09:30,NQ09B BUY NY STOP,25635,2,1025450,-59,-0.01,9,0,0.00,-54.5,-0.01,115126,46.05,0
2342,Entry long,2026-01-06 09:30,[CC] BUY NY,25636.25,2,1025450,-59,-0.01,9,0,0.00,-54.5,-0.01,115126,46.05,0
2343,Exit long,2026-01-07 09:30,NQ09B BUY NY STOP,25789.75,2,1031640,-59,-0.01,9,0,0.00,-54.5,-0.01,115067,46.03,0
2343,Entry long,2026-01-07 09:30,[CC] BUY NY,25791,2,1031640,-59,-0.01,9,0,0.00,-54.5,-0.01,115067,46.03,0
2344,Exit long,2026-01-08 09:30,NQ09B BUY NY N130 TP2,25802.75,2,1031470,631,0.06,9,635.5,0.06,-14.5,0.00,115698,46.28,0
2344,Entry long,2026-01-08 09:30,[CC] BUY NY,25786.75,2,1031470,631,0.06,9,635.5,0.06,-14.5,0.00,115698,46.28,0
2345,Exit long,2026-01-08 18:00,NQ09B BUY WEEKDAY 1800 STOP,25724,2,1029010,-59,-0.01,9,75.5,0.01,-54.5,-0.01,115639,46.26,0
2345,Entry long,2026-01-08 18:00,[CC] BUY PREMIUM,25725.25,2,1029010,-59,-0.01,9,75.5,0.01,-54.5,-0.01,115639,46.26,0
2346,Exit long,2026-01-09 09:30,NQ09B BUY NY STOP,25713,2,1028570,-59,-0.01,9,55.5,0.01,-54.5,-0.01,115580,46.23,0
2346,Entry long,2026-01-09 09:30,[CC] BUY NY,25714.25,2,1028570,-59,-0.01,9,55.5,0.01,-54.5,-0.01,115580,46.23,0
2347,Exit long,2026-01-11 18:00,NQ09B BUY WEEKLY W80,25959.25,2,1037970,391,0.04,9,395.5,0.04,-14.5,0.00,115971,46.39,0
2347,Entry long,2026-01-11 18:00,[CC] BUY WEEKLY,25949.25,2,1037970,391,0.04,9,395.5,0.04,-14.5,0.00,115971,46.39,0
2348,Exit long,2026-01-12 09:30,NQ09B BUY NY STOP,25745.25,2,1029860,-59,-0.01,9,0,0.00,-54.5,-0.01,115912,46.36,0
2348,Entry long,2026-01-12 09:30,[CC] BUY NY,25746.5,2,1029860,-59,-0.01,9,0,0.00,-54.5,-0.01,115912,46.36,0
2349,Exit long,2026-01-12 18:00,NQ09B BUY WEEKDAY 1800 STOP,25952.5,1,519075,-29.5,-0.01,4.5,2.75,0.00,-27.25,-0.01,115882.5,46.35,0
2349,Entry long,2026-01-12 18:00,[CC] BUY WEAK,25953.75,1,519075,-29.5,-0.01,4.5,2.75,0.00,-27.25,-0.01,115882.5,46.35,0
2350,Exit long,2026-01-13 09:30,NQ09B BUY NY STOP,25949.5,2,1038030,-59,-0.01,9,0,0.00,-54.5,-0.01,115823.5,46.33,0
2350,Entry long,2026-01-13 09:30,[CC] BUY NY,25950.75,2,1038030,-59,-0.01,9,0,0.00,-54.5,-0.01,115823.5,46.33,0
2351,Exit long,2026-01-14 09:30,NQ09B BUY NY N130 TP2,25756,2,1029600,631,0.06,9,635.5,0.06,-14.5,0.00,116454.5,46.58,0
2351,Entry long,2026-01-14 09:30,[CC] BUY NY,25740,2,1029600,631,0.06,9,635.5,0.06,-14.5,0.00,116454.5,46.58,0
2352,Exit long,2026-01-14 18:00,NQ09B BUY WEEKDAY 1800 STOP,25592,1,511865,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,116425,46.57,0
2352,Entry long,2026-01-14 18:00,[CC] BUY WEAK,25593.25,1,511865,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,116425,46.57,0
2353,Exit long,2026-01-15 09:30,NQ09B BUY NY N130 TP2,25941,2,1037000,631,0.06,9,635.5,0.06,-14.5,0.00,117056,46.82,0
2353,Entry long,2026-01-15 09:30,[CC] BUY NY,25925,2,1037000,631,0.06,9,635.5,0.06,-14.5,0.00,117056,46.82,0
2354,Exit long,2026-01-16 09:30,NQ09B BUY NY N130 TP2,25884.25,2,1034730,631,0.06,9,635.5,0.06,-14.5,0.00,117687,47.07,0
2354,Entry long,2026-01-16 09:30,[CC] BUY NY,25868.25,2,1034730,631,0.06,9,635.5,0.06,-14.5,0.00,117687,47.07,0
2355,Exit long,2026-01-18 18:00,NQ09B BUY WEEKLY STOP,25470,2,1018850,-59,-0.01,9,25.5,0.00,-54.5,-0.01,117628,47.05,0
2355,Entry long,2026-01-18 18:00,[CC] BUY WEEKLY,25471.25,2,1018850,-59,-0.01,9,25.5,0.00,-54.5,-0.01,117628,47.05,0
2356,Exit long,2026-01-19 09:30,NQ09B BUY NY STOP,25290.25,2,1011660,-59,-0.01,9,215.5,0.02,-54.5,-0.01,117569,47.03,0
2356,Entry long,2026-01-19 09:30,[CC] BUY NY,25291.5,2,1011660,-59,-0.01,9,215.5,0.02,-54.5,-0.01,117569,47.03,0
2357,Exit long,2026-01-19 18:00,NQ09B BUY WEEKDAY 1800 D80,25405,1,507900,195.5,0.04,4.5,197.75,0.04,-7.25,0.00,117764.5,47.11,0
2357,Entry long,2026-01-19 18:00,[CC] BUY WEAK,25395,1,507900,195.5,0.04,4.5,197.75,0.04,-7.25,0.00,117764.5,47.11,0
2358,Exit long,2026-01-20 09:30,NQ09B BUY NY STOP,25242.5,2,1009750,-59,-0.01,9,0,0.00,-54.5,-0.01,117705.5,47.08,0
2358,Entry long,2026-01-20 09:30,[CC] BUY NY,25243.75,2,1009750,-59,-0.01,9,0,0.00,-54.5,-0.01,117705.5,47.08,0
2359,Exit long,2026-01-20 18:00,NQ09B BUY WEEKDAY 1800 STOP,25148.5,1,502995,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,117676,47.07,0
2359,Entry long,2026-01-20 18:00,[CC] BUY WEAK,25149.75,1,502995,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,117676,47.07,0
2360,Exit long,2026-01-21 09:30,NQ09B BUY NY N130 TP2,25212.75,2,1007870,631,0.06,9,635.5,0.06,-14.5,0.00,118307,47.32,0
2360,Entry long,2026-01-21 09:30,[CC] BUY NY,25196.75,2,1007870,631,0.06,9,635.5,0.06,-14.5,0.00,118307,47.32,0
2361,Exit long,2026-01-22 09:30,NQ09B BUY NY STOP,25728,2,1029170,-59,-0.01,9,95.5,0.01,-54.5,-0.01,118248,47.30,0
2361,Entry long,2026-01-22 09:30,[CC] BUY NY,25729.25,2,1029170,-59,-0.01,9,95.5,0.01,-54.5,-0.01,118248,47.30,0
2362,Exit long,2026-01-22 18:00,NQ09B BUY WEEKDAY 1800 D80,25615.25,2,1024210,391,0.04,9,395.5,0.04,-14.5,0.00,118639,47.46,0
2362,Entry long,2026-01-22 18:00,[CC] BUY PREMIUM,25605.25,2,1024210,391,0.04,9,395.5,0.04,-14.5,0.00,118639,47.46,0
2363,Exit long,2026-01-23 09:30,NQ09B BUY NY STOP,25607,2,1024330,-59,-0.01,9,0,0.00,-54.5,-0.01,118580,47.43,0
2363,Entry long,2026-01-23 09:30,[CC] BUY NY,25608.25,2,1024330,-59,-0.01,9,0,0.00,-54.5,-0.01,118580,47.43,0
2364,Exit long,2026-01-25 18:00,NQ09B BUY WEEKLY STOP,25584.5,2,1023430,-59,-0.01,9,0,0.00,-54.5,-0.01,118521,47.41,0
2364,Entry long,2026-01-25 18:00,[CC] BUY WEEKLY,25585.75,2,1023430,-59,-0.01,9,0,0.00,-54.5,-0.01,118521,47.41,0
2365,Exit long,2026-01-26 09:30,NQ09B BUY NY N130 TP2,25765.25,2,1029970,631,0.06,9,635.5,0.06,-14.5,0.00,119152,47.66,0
2365,Entry long,2026-01-26 09:30,[CC] BUY NY,25749.25,2,1029970,631,0.06,9,635.5,0.06,-14.5,0.00,119152,47.66,0
2366,Exit long,2026-01-27 09:30,NQ09B BUY NY STOP,25981.75,2,1039320,-59,-0.01,9,0,0.00,-54.5,-0.01,119093,47.64,0
2366,Entry long,2026-01-27 09:30,[CC] BUY NY,25983,2,1039320,-59,-0.01,9,0,0.00,-54.5,-0.01,119093,47.64,0
2367,Exit long,2026-01-27 18:00,NQ09B BUY WEEKDAY 1800 D80,26121.5,2,1044460,391,0.04,9,395.5,0.04,-14.5,0.00,119484,47.79,0
2367,Entry long,2026-01-27 18:00,[CC] BUY PREMIUM,26111.5,2,1044460,391,0.04,9,395.5,0.04,-14.5,0.00,119484,47.79,0
2368,Exit long,2026-01-28 09:30,NQ09B BUY NY STOP,26251.5,2,1050110,-59,-0.01,9,0,0.00,-54.5,-0.01,119425,47.77,0
2368,Entry long,2026-01-28 09:30,[CC] BUY NY,26252.75,2,1050110,-59,-0.01,9,0,0.00,-54.5,-0.01,119425,47.77,0
2369,Exit long,2026-01-28 18:00,NQ09B BUY WEEKDAY 1800 D80,26292.75,2,1051310,391,0.04,9,395.5,0.04,-14.5,0.00,119816,47.93,0
2369,Entry long,2026-01-28 18:00,[CC] BUY PREMIUM,26282.75,2,1051310,391,0.04,9,395.5,0.04,-14.5,0.00,119816,47.93,0
2370,Exit long,2026-01-29 09:30,NQ09B BUY NY N130 TP2,26149.75,2,1045350,631,0.06,9,635.5,0.06,-14.5,0.00,120447,48.18,0
2370,Entry long,2026-01-29 09:30,[CC] BUY NY,26133.75,2,1045350,631,0.06,9,635.5,0.06,-14.5,0.00,120447,48.18,0
2371,Exit long,2026-01-29 18:00,NQ09B BUY WEEKDAY 1800 D80,26008.75,1,519975,195.5,0.04,4.5,197.75,0.04,-7.25,0.00,120642.5,48.26,0
2371,Entry long,2026-01-29 18:00,[CC] BUY WEAK,25998.75,1,519975,195.5,0.04,4.5,197.75,0.04,-7.25,0.00,120642.5,48.26,0
2372,Exit long,2026-01-30 09:30,NQ09B BUY NY STOP,25833.25,2,1033380,-59,-0.01,9,0,0.00,-54.5,-0.01,120583.5,48.23,0
2372,Entry long,2026-01-30 09:30,[CC] BUY NY,25834.5,2,1033380,-59,-0.01,9,0,0.00,-54.5,-0.01,120583.5,48.23,0
2373,Exit long,2026-02-01 18:00,NQ09B BUY WEEKLY STOP,25529,2,1021210,-59,-0.01,9,275.5,0.03,-54.5,-0.01,120524.5,48.21,0
2373,Entry long,2026-02-01 18:00,[CC] BUY WEEKLY,25530.25,2,1021210,-59,-0.01,9,275.5,0.03,-54.5,-0.01,120524.5,48.21,0
2374,Exit long,2026-02-02 09:30,NQ09B BUY NY STOP,25541.5,2,1021710,-59,-0.01,9,0,0.00,-54.5,-0.01,120465.5,48.19,0
2374,Entry long,2026-02-02 09:30,[CC] BUY NY,25542.75,2,1021710,-59,-0.01,9,0,0.00,-54.5,-0.01,120465.5,48.19,0
2375,Exit long,2026-02-02 18:00,NQ09B BUY WEEKDAY 1800 STOP,25875.5,1,517535,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,120436,48.17,0
2375,Entry long,2026-02-02 18:00,[CC] BUY WEAK,25876.75,1,517535,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,120436,48.17,0
2376,Exit long,2026-02-03 09:30,NQ09B BUY NY N130 TP2,25951,2,1037400,631,0.06,9,635.5,0.06,-14.5,0.00,121067,48.43,0
2376,Entry long,2026-02-03 09:30,[CC] BUY NY,25935,2,1037400,631,0.06,9,635.5,0.06,-14.5,0.00,121067,48.43,0
2377,Exit long,2026-02-03 18:00,NQ09B BUY WEEKDAY 1800 STOP,25386.5,1,507755,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,121037.5,48.42,0
2377,Entry long,2026-02-03 18:00,[CC] BUY WEAK,25387.75,1,507755,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,121037.5,48.42,0
2378,Exit long,2026-02-04 09:30,NQ09B BUY NY STOP,25384.5,2,1015430,-59,-0.01,9,35.5,0.00,-54.5,-0.01,120978.5,48.39,0
2378,Entry long,2026-02-04 09:30,[CC] BUY NY,25385.75,2,1015430,-59,-0.01,9,35.5,0.00,-54.5,-0.01,120978.5,48.39,0
2379,Exit long,2026-02-04 18:00,NQ09B BUY WEEKDAY 1800 STOP,25060.75,2,1002480,-59,-0.01,9,0,0.00,-54.5,-0.01,120919.5,48.37,0
2379,Entry long,2026-02-04 18:00,[CC] BUY PREMIUM,25062,2,1002480,-59,-0.01,9,0,0.00,-54.5,-0.01,120919.5,48.37,0
2380,Exit long,2026-02-05 09:30,NQ09B BUY NY N130 TP2,24786.5,2,990820,631,0.06,9,635.5,0.06,-14.5,0.00,121550.5,48.62,0
2380,Entry long,2026-02-05 09:30,[CC] BUY NY,24770.5,2,990820,631,0.06,9,635.5,0.06,-14.5,0.00,121550.5,48.62,0
2381,Exit long,2026-02-05 18:00,NQ09B BUY WEEKDAY 1800 STOP,24415,2,976650,-59,-0.01,9,0,0.00,-54.5,-0.01,121491.5,48.60,0
2381,Entry long,2026-02-05 18:00,[CC] BUY PREMIUM,24416.25,2,976650,-59,-0.01,9,0,0.00,-54.5,-0.01,121491.5,48.60,0
2382,Exit long,2026-02-06 09:30,NQ09B BUY NY STOP,24759.5,2,990430,-59,-0.01,9,0,0.00,-54.5,-0.01,121432.5,48.57,0
2382,Entry long,2026-02-06 09:30,[CC] BUY NY,24760.75,2,990430,-59,-0.01,9,0,0.00,-54.5,-0.01,121432.5,48.57,0
2383,Exit long,2026-02-08 18:00,NQ09B BUY WEEKLY W80,25164,2,1006160,391,0.04,9,395.5,0.04,-14.5,0.00,121823.5,48.73,0
2383,Entry long,2026-02-08 18:00,[CC] BUY WEEKLY,25154,2,1006160,391,0.04,9,395.5,0.04,-14.5,0.00,121823.5,48.73,0
2384,Exit long,2026-02-09 09:30,NQ09B BUY NY N130 TP2,25074,2,1002320,631,0.06,9,635.5,0.06,-14.5,0.00,122454.5,48.98,0
2384,Entry long,2026-02-09 09:30,[CC] BUY NY,25058,2,1002320,631,0.06,9,635.5,0.06,-14.5,0.00,122454.5,48.98,0
2385,Exit long,2026-02-10 09:30,NQ09B BUY NY STOP,25375.5,2,1015070,-59,-0.01,9,0,0.00,-54.5,-0.01,122395.5,48.96,0
2385,Entry long,2026-02-10 09:30,[CC] BUY NY,25376.75,2,1015070,-59,-0.01,9,0,0.00,-54.5,-0.01,122395.5,48.96,0
2386,Exit long,2026-02-11 09:30,NQ09B BUY NY N130 TP2,25434.75,2,1016750,631,0.06,9,635.5,0.06,-14.5,0.00,123026.5,49.21,0
2386,Entry long,2026-02-11 09:30,[CC] BUY NY,25418.75,2,1016750,631,0.06,9,635.5,0.06,-14.5,0.00,123026.5,49.21,0
2387,Exit long,2026-02-12 09:30,NQ09B BUY NY STOP,25345.25,2,1013860,-59,-0.01,9,0,0.00,-54.5,-0.01,122967.5,49.19,0
2387,Entry long,2026-02-12 09:30,[CC] BUY NY,25346.5,2,1013860,-59,-0.01,9,0,0.00,-54.5,-0.01,122967.5,49.19,0
2388,Exit long,2026-02-13 09:30,NQ09B BUY NY STOP,24742,2,989730,-59,-0.01,9,0,0.00,-54.5,-0.01,122908.5,49.16,0
2388,Entry long,2026-02-13 09:30,[CC] BUY NY,24743.25,2,989730,-59,-0.01,9,0,0.00,-54.5,-0.01,122908.5,49.16,0
2389,Exit long,2026-02-15 18:00,NQ09B BUY WEEKLY STOP,24788.75,2,991600,-59,-0.01,9,0,0.00,-54.5,-0.01,122849.5,49.14,0
2389,Entry long,2026-02-15 18:00,[CC] BUY WEEKLY,24790,2,991600,-59,-0.01,9,0,0.00,-54.5,-0.01,122849.5,49.14,0
2390,Exit long,2026-02-16 09:30,NQ09B BUY NY STOP,24761.75,2,990520,-59,-0.01,9,535.5,0.05,-54.5,-0.01,122790.5,49.12,0
