Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1920,Entry short,2024-12-09 09:30,[CC] SELL NY,21614.75,2,864590,-59,-0.01,9,0,0.00,-54.5,-0.01,79052,31.62,0
1921,Exit short,2024-12-10 09:30,NQ09B SELL NY N130 TP2,21517.5,2,861300,591,0.07,9,595.5,0.07,-34.5,0.00,79643,31.86,0
1921,Entry short,2024-12-10 09:30,[CC] SELL NY,21532.5,2,861300,591,0.07,9,595.5,0.07,-34.5,0.00,79643,31.86,0
1922,Exit short,2024-12-11 09:30,NQ09B SELL NY N130 TP2,21574.25,2,863570,591,0.07,9,595.5,0.07,-14.5,0.00,80234,32.09,0
1922,Entry short,2024-12-11 09:30,[CC] SELL NY,21589.25,2,863570,591,0.07,9,595.5,0.07,-14.5,0.00,80234,32.09,0
1923,Exit short,2024-12-12 09:30,NQ09B SELL NY STOP,21695,2,867750,-59,-0.01,9,0,0.00,-54.5,-0.01,80175,32.07,0
1923,Entry short,2024-12-12 09:30,[CC] SELL NY,21693.75,2,867750,-59,-0.01,9,0,0.00,-54.5,-0.01,80175,32.07,0
1924,Exit short,2024-12-12 18:00,NQ09B SELL WEEKDAY 1800 STOP,21721.75,1,434410,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,80145.5,32.06,0
1924,Entry short,2024-12-12 18:00,[CC] SELL WEAK,21720.5,1,434410,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,80145.5,32.06,0
1925,Exit short,2024-12-13 09:30,NQ09B SELL NY STOP,21796.25,2,871800,-59,-0.01,9,195.5,0.02,-54.5,-0.01,80086.5,32.03,0
1925,Entry short,2024-12-13 09:30,[CC] SELL NY,21795,2,871800,-59,-0.01,9,195.5,0.02,-54.5,-0.01,80086.5,32.03,0
1926,Exit short,2024-12-15 18:00,NQ09B SELL WEEKLY STOP,21781.25,2,871200,-59,-0.01,9,0,0.00,-54.5,-0.01,80027.5,32.01,0
1926,Entry short,2024-12-15 18:00,[CC] SELL WEEKLY,21780,2,871200,-59,-0.01,9,0,0.00,-54.5,-0.01,80027.5,32.01,0
1927,Exit short,2024-12-16 09:30,NQ09B SELL NY STOP,21900.5,2,875970,-59,-0.01,9,125.5,0.01,-54.5,-0.01,79968.5,31.99,0
1927,Entry short,2024-12-16 09:30,[CC] SELL NY,21899.25,2,875970,-59,-0.01,9,125.5,0.01,-54.5,-0.01,79968.5,31.99,0
1928,Exit short,2024-12-17 09:30,NQ09B SELL NY STOP,22337,2,893430,-59,-0.01,9,0,0.00,-54.5,-0.01,79909.5,31.96,0
1928,Entry short,2024-12-17 09:30,[CC] SELL NY,22335.75,2,893430,-59,-0.01,9,0,0.00,-54.5,-0.01,79909.5,31.96,0
1929,Exit short,2024-12-17 18:00,NQ09B SELL WEEKDAY 1800 D80,22299.25,1,446180,190.5,0.04,4.5,192.75,0.04,-7.25,0.00,80100,32.04,0
1929,Entry short,2024-12-17 18:00,[CC] SELL WEAK,22309,1,446180,190.5,0.04,4.5,192.75,0.04,-7.25,0.00,80100,32.04,0
1930,Exit short,2024-12-18 09:30,NQ09B SELL NY STOP,22281.5,2,891210,-59,-0.01,9,0,0.00,-54.5,-0.01,80041,32.02,0
1930,Entry short,2024-12-18 09:30,[CC] SELL NY,22280.25,2,891210,-59,-0.01,9,0,0.00,-54.5,-0.01,80041,32.02,0
1931,Exit short,2024-12-18 18:00,NQ09B SELL WEEKDAY 1800 STOP,21500.75,2,859980,-59,-0.01,9,0,0.00,-54.5,-0.01,79982,31.99,0
1931,Entry short,2024-12-18 18:00,[CC] SELL PREMIUM,21499.5,2,859980,-59,-0.01,9,0,0.00,-54.5,-0.01,79982,31.99,0
1932,Exit short,2024-12-19 09:30,NQ09B SELL NY STOP,21678,2,867070,-59,-0.01,9,0,0.00,-54.5,-0.01,79923,31.97,0
1932,Entry short,2024-12-19 09:30,[CC] SELL NY,21676.75,2,867070,-59,-0.01,9,0,0.00,-54.5,-0.01,79923,31.97,0
1933,Exit short,2024-12-19 18:00,NQ09B SELL WEEKDAY 1800 D80,21419.75,2,857160,361,0.04,9,365.5,0.04,-14.5,0.00,80284,32.11,0
1933,Entry short,2024-12-19 18:00,[CC] SELL PREMIUM,21429,2,857160,361,0.04,9,365.5,0.04,-14.5,0.00,80284,32.11,0
1934,Exit short,2024-12-20 09:30,NQ09B SELL NY STOP,21211.5,2,848410,-59,-0.01,9,0,0.00,-54.5,-0.01,80225,32.09,0
1934,Entry short,2024-12-20 09:30,[CC] SELL NY,21210.25,2,848410,-59,-0.01,9,0,0.00,-54.5,-0.01,80225,32.09,0
1935,Exit short,2024-12-22 18:00,NQ09B SELL WEEKLY STOP,21567,2,862630,-59,-0.01,9,0,0.00,-54.5,-0.01,80166,32.07,0
1935,Entry short,2024-12-22 18:00,[CC] SELL WEEKLY,21565.75,2,862630,-59,-0.01,9,0,0.00,-54.5,-0.01,80166,32.07,0
1936,Exit short,2024-12-23 09:30,NQ09B SELL NY STOP,21620.25,2,864760,-59,-0.01,9,395.5,0.05,-54.5,-0.01,80107,32.04,0
1936,Entry short,2024-12-23 09:30,[CC] SELL NY,21619,2,864760,-59,-0.01,9,395.5,0.05,-54.5,-0.01,80107,32.04,0
1937,Exit short,2024-12-24 09:30,NQ09B SELL NY STOP,21827.25,2,873040,-59,-0.01,9,0,0.00,-54.5,-0.01,80048,32.02,0
1937,Entry short,2024-12-24 09:30,[CC] SELL NY,21826,2,873040,-59,-0.01,9,0,0.00,-54.5,-0.01,80048,32.02,0
1938,Exit short,2024-12-25 18:00,NQ09B SELL WEEKDAY 1800 STOP,22050.5,2,881970,-59,-0.01,9,95.5,0.01,-54.5,-0.01,79989,32.00,0
1938,Entry short,2024-12-25 18:00,[CC] SELL PREMIUM,22049.25,2,881970,-59,-0.01,9,95.5,0.01,-54.5,-0.01,79989,32.00,0
1939,Exit short,2024-12-26 09:30,NQ09B SELL NY STOP,21962.5,2,878450,-59,-0.01,9,205.5,0.02,-54.5,-0.01,79930,31.97,0
1939,Entry short,2024-12-26 09:30,[CC] SELL NY,21961.25,2,878450,-59,-0.01,9,205.5,0.02,-54.5,-0.01,79930,31.97,0
1940,Exit short,2024-12-27 09:30,NQ09B SELL NY STOP,21847,2,873830,-59,-0.01,9,0,0.00,-54.5,-0.01,79871,31.95,0
1940,Entry short,2024-12-27 09:30,[CC] SELL NY,21845.75,2,873830,-59,-0.01,9,0,0.00,-54.5,-0.01,79871,31.95,0
1941,Exit short,2024-12-29 18:00,NQ09B SELL WEEKLY STOP,21712,2,868430,-59,-0.01,9,205.5,0.02,-54.5,-0.01,79812,31.92,0
1941,Entry short,2024-12-29 18:00,[CC] SELL WEEKLY,21710.75,2,868430,-59,-0.01,9,205.5,0.02,-54.5,-0.01,79812,31.92,0
1942,Exit short,2024-12-30 09:30,NQ09B SELL NY STOP,21410,2,856350,-59,-0.01,9,0,0.00,-54.5,-0.01,79753,31.90,0
1942,Entry short,2024-12-30 09:30,[CC] SELL NY,21408.75,2,856350,-59,-0.01,9,0,0.00,-54.5,-0.01,79753,31.90,0
1943,Exit short,2024-12-30 18:00,NQ09B SELL WEEKDAY 1800 D80,21380.75,1,427800,180.5,0.04,4.5,182.75,0.04,-7.25,0.00,79933.5,31.97,0
1943,Entry short,2024-12-30 18:00,[CC] SELL WEAK,21390,1,427800,180.5,0.04,4.5,182.75,0.04,-7.25,0.00,79933.5,31.97,0
1944,Exit short,2024-12-31 09:30,NQ09B SELL NY N130 TP2,21440.75,2,858230,591,0.07,9,595.5,0.07,-14.5,0.00,80524.5,32.21,0
1944,Entry short,2024-12-31 09:30,[CC] SELL NY,21455.75,2,858230,591,0.07,9,595.5,0.07,-14.5,0.00,80524.5,32.21,0
1945,Exit short,2025-01-01 18:00,NQ09B SELL WEEKDAY 1800 D80,21259.5,1,425375,180.5,0.04,4.5,182.75,0.04,-7.25,0.00,80705,32.28,0
1945,Entry short,2025-01-01 18:00,[CC] SELL WEAK,21268.75,1,425375,180.5,0.04,4.5,182.75,0.04,-7.25,0.00,80705,32.28,0
1946,Exit short,2025-01-02 09:30,NQ09B SELL NY STOP,21348.75,2,853900,-59,-0.01,9,0,0.00,-54.5,-0.01,80646,32.26,0
1946,Entry short,2025-01-02 09:30,[CC] SELL NY,21347.5,2,853900,-59,-0.01,9,0,0.00,-54.5,-0.01,80646,32.26,0
1947,Exit short,2025-01-02 18:00,NQ09B SELL WEEKDAY 1800 STOP,21187.75,1,423730,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,80616.5,32.25,0
1947,Entry short,2025-01-02 18:00,[CC] SELL WEAK,21186.5,1,423730,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,80616.5,32.25,0
1948,Exit short,2025-01-03 09:30,NQ09B SELL NY N130 TP2,21278.5,2,851740,591,0.07,9,595.5,0.07,-14.5,0.00,81207.5,32.48,0
1948,Entry short,2025-01-03 09:30,[CC] SELL NY,21293.5,2,851740,591,0.07,9,595.5,0.07,-14.5,0.00,81207.5,32.48,0
1949,Exit short,2025-01-05 18:00,NQ09B SELL WEEKLY STOP,21533.25,2,861280,-59,-0.01,9,0,0.00,-54.5,-0.01,81148.5,32.46,0
1949,Entry short,2025-01-05 18:00,[CC] SELL WEEKLY,21532,2,861280,-59,-0.01,9,0,0.00,-54.5,-0.01,81148.5,32.46,0
1950,Exit short,2025-01-06 09:30,NQ09B SELL NY STOP,21733.75,2,869300,-59,-0.01,9,355.5,0.04,-54.5,-0.01,81089.5,32.44,0
1950,Entry short,2025-01-06 09:30,[CC] SELL NY,21732.5,2,869300,-59,-0.01,9,355.5,0.04,-54.5,-0.01,81089.5,32.44,0
1951,Exit short,2025-01-07 09:30,NQ09B SELL NY STOP,21792.75,2,871660,-59,-0.01,9,0,0.00,-54.5,-0.01,81030.5,32.41,0
1951,Entry short,2025-01-07 09:30,[CC] SELL NY,21791.5,2,871660,-59,-0.01,9,0,0.00,-54.5,-0.01,81030.5,32.41,0
1952,Exit short,2025-01-08 09:30,NQ09B SELL NY STOP,21356.75,2,854220,-59,-0.01,9,0,0.00,-54.5,-0.01,80971.5,32.39,0
1952,Entry short,2025-01-08 09:30,[CC] SELL NY,21355.5,2,854220,-59,-0.01,9,0,0.00,-54.5,-0.01,80971.5,32.39,0
1953,Exit short,2025-01-08 18:00,NQ09B SELL WEEKDAY 1800 D80,21325.25,1,426690,180.5,0.04,4.5,182.75,0.04,-7.25,0.00,81152,32.46,0
1953,Entry short,2025-01-08 18:00,[CC] SELL WEAK,21334.5,1,426690,180.5,0.04,4.5,182.75,0.04,-7.25,0.00,81152,32.46,0
1954,Exit short,2025-01-09 18:00,NQ09B SELL WEEKDAY 1800 STOP,21303.75,1,426050,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,81122.5,32.45,0
1954,Entry short,2025-01-09 18:00,[CC] SELL WEAK,21302.5,1,426050,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,81122.5,32.45,0
1955,Exit short,2025-01-10 09:30,NQ09B SELL NY STOP,21193.5,2,847690,-59,-0.01,9,0,0.00,-54.5,-0.01,81063.5,32.43,0
1955,Entry short,2025-01-10 09:30,[CC] SELL NY,21192.25,2,847690,-59,-0.01,9,0,0.00,-54.5,-0.01,81063.5,32.43,0
1956,Exit short,2025-01-12 18:00,NQ09B SELL WEEKLY W80,21018,2,841090,361,0.04,9,365.5,0.04,-14.5,0.00,81424.5,32.57,0
1956,Entry short,2025-01-12 18:00,[CC] SELL WEEKLY,21027.25,2,841090,361,0.04,9,365.5,0.04,-14.5,0.00,81424.5,32.57,0
1957,Exit short,2025-01-13 09:30,NQ09B SELL NY STOP,20766.75,2,830620,-59,-0.01,9,0,0.00,-54.5,-0.01,81365.5,32.55,0
1957,Entry short,2025-01-13 09:30,[CC] SELL NY,20765.5,2,830620,-59,-0.01,9,0,0.00,-54.5,-0.01,81365.5,32.55,0
1958,Exit short,2025-01-14 09:30,NQ09B SELL NY STOP,21072.5,2,842850,-59,-0.01,9,0,0.00,-54.5,-0.01,81306.5,32.52,0
1958,Entry short,2025-01-14 09:30,[CC] SELL NY,21071.25,2,842850,-59,-0.01,9,0,0.00,-54.5,-0.01,81306.5,32.52,0
1959,Exit short,2025-01-15 09:30,NQ09B SELL NY N130 TP2,21236,2,850040,591,0.07,9,595.5,0.07,-14.5,0.00,81897.5,32.76,0
1959,Entry short,2025-01-15 09:30,[CC] SELL NY,21251,2,850040,591,0.07,9,595.5,0.07,-14.5,0.00,81897.5,32.76,0
1960,Exit short,2025-01-16 09:30,NQ09B SELL NY STOP,21495.5,2,859770,-59,-0.01,9,0,0.00,-54.5,-0.01,81838.5,32.74,0
1960,Entry short,2025-01-16 09:30,[CC] SELL NY,21494.25,2,859770,-59,-0.01,9,0,0.00,-54.5,-0.01,81838.5,32.74,0
1961,Exit short,2025-01-17 09:30,NQ09B SELL NY STOP,21648.25,2,865880,-59,-0.01,9,0,0.00,-54.5,-0.01,81779.5,32.71,0
1961,Entry short,2025-01-17 09:30,[CC] SELL NY,21647,2,865880,-59,-0.01,9,0,0.00,-54.5,-0.01,81779.5,32.71,0
1962,Exit short,2025-01-19 18:00,NQ09B SELL WEEKLY STOP,21601,2,863990,-59,-0.01,9,0,0.00,-54.5,-0.01,81720.5,32.69,0
1962,Entry short,2025-01-19 18:00,[CC] SELL WEEKLY,21599.75,2,863990,-59,-0.01,9,0,0.00,-54.5,-0.01,81720.5,32.69,0
1963,Exit short,2025-01-20 09:30,NQ09B SELL NY STOP,21724.75,2,868940,-59,-0.01,9,405.5,0.05,-54.5,-0.01,81661.5,32.66,0
1963,Entry short,2025-01-20 09:30,[CC] SELL NY,21723.5,2,868940,-59,-0.01,9,405.5,0.05,-54.5,-0.01,81661.5,32.66,0
1964,Exit short,2025-01-20 18:00,NQ09B SELL WEEKDAY 1800 D80,21677.5,1,433740,185.5,0.04,4.5,187.75,0.04,-7.25,0.00,81847,32.74,0
1964,Entry short,2025-01-20 18:00,[CC] SELL WEAK,21687,1,433740,185.5,0.04,4.5,187.75,0.04,-7.25,0.00,81847,32.74,0
1965,Exit short,2025-01-21 09:30,NQ09B SELL NY STOP,21711.75,2,868420,-59,-0.01,9,0,0.00,-54.5,-0.01,81788,32.72,0
1965,Entry short,2025-01-21 09:30,[CC] SELL NY,21710.5,2,868420,-59,-0.01,9,0,0.00,-54.5,-0.01,81788,32.72,0
1966,Exit short,2025-01-22 09:30,NQ09B SELL NY STOP,21914.75,2,876540,-59,-0.01,9,435.5,0.05,-54.5,-0.01,81729,32.69,0
1966,Entry short,2025-01-22 09:30,[CC] SELL NY,21913.5,2,876540,-59,-0.01,9,435.5,0.05,-54.5,-0.01,81729,32.69,0
1967,Exit short,2025-01-23 09:30,NQ09B SELL NY STOP,21889.75,2,875540,-59,-0.01,9,0,0.00,-54.5,-0.01,81670,32.67,0
1967,Entry short,2025-01-23 09:30,[CC] SELL NY,21888.5,2,875540,-59,-0.01,9,0,0.00,-54.5,-0.01,81670,32.67,0
1968,Exit short,2025-01-24 09:30,NQ09B SELL NY STOP,22045.25,2,881760,-59,-0.01,9,0,0.00,-54.5,-0.01,81611,32.64,0
1968,Entry short,2025-01-24 09:30,[CC] SELL NY,22044,2,881760,-59,-0.01,9,0,0.00,-54.5,-0.01,81611,32.64,0
1969,Exit short,2025-01-26 18:00,NQ09B SELL WEEKLY W80,21761.25,2,870830,371,0.04,9,375.5,0.04,-14.5,0.00,81982,32.79,0
1969,Entry short,2025-01-26 18:00,[CC] SELL WEEKLY,21770.75,2,870830,371,0.04,9,375.5,0.04,-14.5,0.00,81982,32.79,0
1970,Exit short,2025-01-27 09:30,NQ09B SELL NY STOP,21124.5,2,844930,-59,-0.01,9,565.5,0.07,-54.5,-0.01,81923,32.77,0
1970,Entry short,2025-01-27 09:30,[CC] SELL NY,21123.25,2,844930,-59,-0.01,9,565.5,0.07,-54.5,-0.01,81923,32.77,0
1971,Exit short,2025-01-27 18:00,NQ09B SELL WEEKDAY 1800 STOP,21344.25,1,426860,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,81893.5,32.76,0
1971,Entry short,2025-01-27 18:00,[CC] SELL WEAK,21343,1,426860,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,81893.5,32.76,0
1972,Exit short,2025-01-28 09:30,NQ09B SELL NY STOP,21303.75,2,852100,-59,-0.01,9,0,0.00,-54.5,-0.01,81834.5,32.73,0
1972,Entry short,2025-01-28 09:30,[CC] SELL NY,21302.5,2,852100,-59,-0.01,9,0,0.00,-54.5,-0.01,81834.5,32.73,0
1973,Exit short,2025-01-29 09:30,NQ09B SELL NY STOP,21600.75,2,863980,-59,-0.01,9,0,0.00,-54.5,-0.01,81775.5,32.71,0
1973,Entry short,2025-01-29 09:30,[CC] SELL NY,21599.5,2,863980,-59,-0.01,9,0,0.00,-54.5,-0.01,81775.5,32.71,0
1974,Exit short,2025-01-29 18:00,NQ09B SELL WEEKDAY 1800 D80,21538.25,2,861900,361,0.04,9,365.5,0.04,-14.5,0.00,82136.5,32.85,0
1974,Entry short,2025-01-29 18:00,[CC] SELL PREMIUM,21547.5,2,861900,361,0.04,9,365.5,0.04,-14.5,0.00,82136.5,32.85,0
1975,Exit short,2025-01-30 09:30,NQ09B SELL NY STOP,21651,2,865990,-59,-0.01,9,0,0.00,-54.5,-0.01,82077.5,32.83,0
1975,Entry short,2025-01-30 09:30,[CC] SELL NY,21649.75,2,865990,-59,-0.01,9,0,0.00,-54.5,-0.01,82077.5,32.83,0
1976,Exit short,2025-01-30 18:00,NQ09B SELL WEEKDAY 1800 D80,21670.25,1,433595,185.5,0.04,4.5,187.75,0.04,-7.25,0.00,82263,32.91,0
1976,Entry short,2025-01-30 18:00,[CC] SELL WEAK,21679.75,1,433595,185.5,0.04,4.5,187.75,0.04,-7.25,0.00,82263,32.91,0
1977,Exit short,2025-01-31 09:30,NQ09B SELL NY STOP,21775,2,870950,-59,-0.01,9,345.5,0.04,-54.5,-0.01,82204,32.88,0
1977,Entry short,2025-01-31 09:30,[CC] SELL NY,21773.75,2,870950,-59,-0.01,9,345.5,0.04,-54.5,-0.01,82204,32.88,0
1978,Exit short,2025-02-02 18:00,NQ09B SELL WEEKLY W80,21190.5,2,847990,361,0.04,9,365.5,0.04,-14.5,0.00,82565,33.03,0
1978,Entry short,2025-02-02 18:00,[CC] SELL WEEKLY,21199.75,2,847990,361,0.04,9,365.5,0.04,-14.5,0.00,82565,33.03,0
1979,Exit short,2025-02-03 09:30,NQ09B SELL NY N130 TP2,21200.25,2,848610,591,0.07,9,595.5,0.07,-14.5,0.00,83156,33.26,0
1979,Entry short,2025-02-03 09:30,[CC] SELL NY,21215.25,2,848610,591,0.07,9,595.5,0.07,-14.5,0.00,83156,33.26,0
1980,Exit short,2025-02-03 18:00,NQ09B SELL WEEKDAY 1800 STOP,21593,2,863670,-59,-0.01,9,0,0.00,-54.5,-0.01,83097,33.24,0
1980,Entry short,2025-02-03 18:00,[CC] SELL PREMIUM,21591.75,2,863670,-59,-0.01,9,0,0.00,-54.5,-0.01,83097,33.24,0
1981,Exit short,2025-02-04 09:30,NQ09B SELL NY N130 TP2,21406,2,856840,591,0.07,9,595.5,0.07,-14.5,0.00,83688,33.48,0
1981,Entry short,2025-02-04 09:30,[CC] SELL NY,21421,2,856840,591,0.07,9,595.5,0.07,-14.5,0.00,83688,33.48,0
1982,Exit short,2025-02-04 18:00,NQ09B SELL WEEKDAY 1800 D80,21552.5,2,862470,361,0.04,9,365.5,0.04,-14.5,0.00,84049,33.62,0
1982,Entry short,2025-02-04 18:00,[CC] SELL PREMIUM,21561.75,2,862470,361,0.04,9,365.5,0.04,-14.5,0.00,84049,33.62,0
1983,Exit short,2025-02-05 09:30,NQ09B SELL NY STOP,21552,2,862030,-59,-0.01,9,0,0.00,-54.5,-0.01,83990,33.60,0
1983,Entry short,2025-02-05 09:30,[CC] SELL NY,21550.75,2,862030,-59,-0.01,9,0,0.00,-54.5,-0.01,83990,33.60,0
1984,Exit short,2025-02-06 09:30,NQ09B SELL NY STOP,21778,2,871070,-59,-0.01,9,0,0.00,-54.5,-0.01,83931,33.57,0
1984,Entry short,2025-02-06 09:30,[CC] SELL NY,21776.75,2,871070,-59,-0.01,9,0,0.00,-54.5,-0.01,83931,33.57,0
1985,Exit short,2025-02-06 18:00,NQ09B SELL WEEKDAY 1800 D80,21808,1,436350,185.5,0.04,4.5,187.75,0.04,-7.25,0.00,84116.5,33.65,0
1985,Entry short,2025-02-06 18:00,[CC] SELL WEAK,21817.5,1,436350,185.5,0.04,4.5,187.75,0.04,-7.25,0.00,84116.5,33.65,0
1986,Exit short,2025-02-07 09:30,NQ09B SELL NY N130 TP2,21870.25,2,875430,611,0.07,9,615.5,0.07,-14.5,0.00,84727.5,33.89,0
1986,Entry short,2025-02-07 09:30,[CC] SELL NY,21885.75,2,875430,611,0.07,9,615.5,0.07,-14.5,0.00,84727.5,33.89,0
1987,Exit short,2025-02-09 18:00,NQ09B SELL WEEKLY W80,21453.75,2,858520,361,0.04,9,365.5,0.04,-14.5,0.00,85088.5,34.04,0
1987,Entry short,2025-02-09 18:00,[CC] SELL WEEKLY,21463,2,858520,361,0.04,9,365.5,0.04,-14.5,0.00,85088.5,34.04,0
1988,Exit short,2025-02-10 09:30,NQ09B SELL NY STOP,21765.25,2,870560,-59,-0.01,9,0,0.00,-54.5,-0.01,85029.5,34.01,0
1988,Entry short,2025-02-10 09:30,[CC] SELL NY,21764,2,870560,-59,-0.01,9,0,0.00,-54.5,-0.01,85029.5,34.01,0
1989,Exit short,2025-02-11 09:30,NQ09B SELL NY STOP,21707,2,868230,-59,-0.01,9,195.5,0.02,-54.5,-0.01,84970.5,33.99,0
1989,Entry short,2025-02-11 09:30,[CC] SELL NY,21705.75,2,868230,-59,-0.01,9,195.5,0.02,-54.5,-0.01,84970.5,33.99,0
1990,Exit short,2025-02-12 09:30,NQ09B SELL NY STOP,21552,2,862030,-59,-0.01,9,575.5,0.07,-54.5,-0.01,84911.5,33.96,0
1990,Entry short,2025-02-12 09:30,[CC] SELL NY,21550.75,2,862030,-59,-0.01,9,575.5,0.07,-54.5,-0.01,84911.5,33.96,0
1991,Exit short,2025-02-12 18:00,NQ09B SELL WEEKDAY 1800 STOP,21862.25,2,874440,-59,-0.01,9,0,0.00,-54.5,-0.01,84852.5,33.94,0
1991,Entry short,2025-02-12 18:00,[CC] SELL PREMIUM,21861,2,874440,-59,-0.01,9,0,0.00,-54.5,-0.01,84852.5,33.94,0
1992,Exit short,2025-02-13 09:30,NQ09B SELL NY STOP,21871,2,874790,-59,-0.01,9,275.5,0.03,-54.5,-0.01,84793.5,33.92,0
1992,Entry short,2025-02-13 09:30,[CC] SELL NY,21869.75,2,874790,-59,-0.01,9,275.5,0.03,-54.5,-0.01,84793.5,33.92,0
1993,Exit short,2025-02-14 09:30,NQ09B SELL NY STOP,22109,2,884310,-59,-0.01,9,515.5,0.06,-54.5,-0.01,84734.5,33.89,0
1993,Entry short,2025-02-14 09:30,[CC] SELL NY,22107.75,2,884310,-59,-0.01,9,515.5,0.06,-54.5,-0.01,84734.5,33.89,0
1994,Exit short,2025-02-16 18:00,NQ09B SELL WEEKLY STOP,22236.75,2,889420,-59,-0.01,9,0,0.00,-54.5,-0.01,84675.5,33.87,0
1994,Entry short,2025-02-16 18:00,[CC] SELL WEEKLY,22235.5,2,889420,-59,-0.01,9,0,0.00,-54.5,-0.01,84675.5,33.87,0
1995,Exit short,2025-02-17 09:30,NQ09B SELL NY STOP,22242.25,2,889640,-59,-0.01,9,0,0.00,-54.5,-0.01,84616.5,33.85,0
1995,Entry short,2025-02-17 09:30,[CC] SELL NY,22241,2,889640,-59,-0.01,9,0,0.00,-54.5,-0.01,84616.5,33.85,0
1996,Exit short,2025-02-18 09:30,NQ09B SELL NY STOP,22258.75,2,890300,-59,-0.01,9,0,0.00,-54.5,-0.01,84557.5,33.82,0
1996,Entry short,2025-02-18 09:30,[CC] SELL NY,22257.5,2,890300,-59,-0.01,9,0,0.00,-54.5,-0.01,84557.5,33.82,0
1997,Exit short,2025-02-19 09:30,NQ09B SELL NY STOP,22208.25,2,888280,-59,-0.01,9,0,0.00,-54.5,-0.01,84498.5,33.80,0
1997,Entry short,2025-02-19 09:30,[CC] SELL NY,22207,2,888280,-59,-0.01,9,0,0.00,-54.5,-0.01,84498.5,33.80,0
1998,Exit short,2025-02-20 09:30,NQ09B SELL NY STOP,22210.5,2,888370,-59,-0.01,9,0,0.00,-54.5,-0.01,84439.5,33.78,0
1998,Entry short,2025-02-20 09:30,[CC] SELL NY,22209.25,2,888370,-59,-0.01,9,0,0.00,-54.5,-0.01,84439.5,33.78,0
1999,Exit short,2025-02-21 09:30,NQ09B SELL NY STOP,22187.25,2,887440,-59,-0.01,9,0,0.00,-54.5,-0.01,84380.5,33.75,0
1999,Entry short,2025-02-21 09:30,[CC] SELL NY,22186,2,887440,-59,-0.01,9,0,0.00,-54.5,-0.01,84380.5,33.75,0
2000,Exit short,2025-02-23 18:00,NQ09B SELL WEEKLY STOP,21701.75,2,868020,-59,-0.01,9,0,0.00,-54.5,-0.01,84321.5,33.73,0
2000,Entry short,2025-02-23 18:00,[CC] SELL WEEKLY,21700.5,2,868020,-59,-0.01,9,0,0.00,-54.5,-0.01,84321.5,33.73,0
2001,Exit short,2025-02-24 09:30,NQ09B SELL NY N130 TP2,21736.75,2,870090,611,0.07,9,615.5,0.07,-14.5,0.00,84932.5,33.97,0
2001,Entry short,2025-02-24 09:30,[CC] SELL NY,21752.25,2,870090,611,0.07,9,615.5,0.07,-14.5,0.00,84932.5,33.97,0
2002,Exit short,2025-02-25 09:30,NQ09B SELL NY STOP,21392,2,855630,-59,-0.01,9,0,0.00,-54.5,-0.01,84873.5,33.95,0
2002,Entry short,2025-02-25 09:30,[CC] SELL NY,21390.75,2,855630,-59,-0.01,9,0,0.00,-54.5,-0.01,84873.5,33.95,0
2003,Exit short,2025-02-25 18:00,NQ09B SELL WEEKDAY 1800 STOP,21231.5,1,424605,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,84844,33.94,0
2003,Entry short,2025-02-25 18:00,[CC] SELL WEAK,21230.25,1,424605,-29.5,-0.01,4.5,0,0.00,-27.25,-0.01,84844,33.94,0
2004,Exit short,2025-02-26 09:30,NQ09B SELL NY STOP,21239.75,2,849540,-59,-0.01,9,0,0.00,-54.5,-0.01,84785,33.91,0
2004,Entry short,2025-02-26 09:30,[CC] SELL NY,21238.5,2,849540,-59,-0.01,9,0,0.00,-54.5,-0.01,84785,33.91,0
2005,Exit short,2025-02-26 18:00,NQ09B SELL WEEKDAY 1800 STOP,21250,2,849950,-59,-0.01,9,0,0.00,-54.5,-0.01,84726,33.89,0
2005,Entry short,2025-02-26 18:00,[CC] SELL PREMIUM,21248.75,2,849950,-59,-0.01,9,0,0.00,-54.5,-0.01,84726,33.89,0
2006,Exit short,2025-02-27 09:30,NQ09B SELL NY N130 TP2,21325.5,2,853620,591,0.07,9,595.5,0.07,-14.5,0.00,85317,34.13,0
2006,Entry short,2025-02-27 09:30,[CC] SELL NY,21340.5,2,853620,591,0.07,9,595.5,0.07,-14.5,0.00,85317,34.13,0
2007,Exit short,2025-02-27 18:00,NQ09B SELL WEEKDAY 1800 D80,20640.25,1,412985,175.5,0.04,4.5,177.75,0.04,-7.25,0.00,85492.5,34.20,0
2007,Entry short,2025-02-27 18:00,[CC] SELL WEAK,20649.25,1,412985,175.5,0.04,4.5,177.75,0.04,-7.25,0.00,85492.5,34.20,0
