trade_number,entry_time,route,quantity,buy_net,buy_mfe,buy_commission,buy_exit_signal,sell_net,sell_mfe,sell_commission,sell_exit_signal,entry_dt,month,year,pair_net,survivor,loser,survivor_net,survivor_mfe,survivor_commission,survivor_exit_signal,loser_net,loser_mfe,loser_commission,old_loser_false_leak_screen,survivor_mfe_minus_net,survivor_commission_component,survivor_market_giveback_upper,single_survivor_structure,rank
189,2020-06-14 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2020-06-14 18:00:00,2020-06,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,67
190,2020-06-15 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-06-15 09:30:00,2020-06,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,68
197,2020-06-21 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2020-06-21 18:00:00,2020-06,2020,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,69
202,2020-06-24 18:00,WEEKDAY_PREMIUM,2,-59.0,0.0,9.0,NQ09B BUY WEEKDAY 1800 STOP,311.0,315.5,9.0,NQ09B SELL WEEKDAY 1800 D80,2020-06-24 18:00:00,2020-06,2020,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKDAY 1800 D80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,70
207,2020-06-29 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-06-29 09:30:00,2020-06,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,71
215,2020-07-06 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,5.5,9.0,NQ09B SELL NY STOP,2020-07-06 09:30:00,2020-07,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,5.5,9.0,64.5,4.5,4.5,0.0,True,72
216,2020-07-07 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-07-07 09:30:00,2020-07,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,73
218,2020-07-09 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-07-09 09:30:00,2020-07,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,74
219,2020-07-10 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-07-10 09:30:00,2020-07,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,75
220,2020-07-12 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,5.5,9.0,NQ09B SELL WEEKLY STOP,2020-07-12 18:00:00,2020-07,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,5.5,9.0,64.5,4.5,4.5,0.0,True,76
224,2020-07-14 18:00,WEEKDAY_PREMIUM,2,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,0.0,9.0,NQ09B SELL WEEKDAY 1800 STOP,2020-07-14 18:00:00,2020-07,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,77
225,2020-07-15 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-07-15 09:30:00,2020-07,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,78
226,2020-07-16 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-07-16 09:30:00,2020-07,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,79
231,2020-07-22 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-07-22 09:30:00,2020-07,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,80
235,2020-07-24 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-07-24 09:30:00,2020-07,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,81
236,2020-07-26 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2020-07-26 18:00:00,2020-07,2020,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,82
237,2020-07-27 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-07-27 09:30:00,2020-07,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,83
238,2020-07-28 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-07-28 09:30:00,2020-07,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,84
241,2020-07-30 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-07-30 09:30:00,2020-07,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,85
242,2020-07-30 18:00,WEEKDAY_PREMIUM,2,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,5.5,9.0,NQ09B SELL WEEKDAY 1800 STOP,2020-07-30 18:00:00,2020-07,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,5.5,9.0,64.5,4.5,4.5,0.0,True,86
244,2020-08-02 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2020-08-02 18:00:00,2020-08,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,87
250,2020-08-09 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2020-08-09 18:00:00,2020-08,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,88
255,2020-08-12 18:00,WEEKDAY_PREMIUM,2,-59.0,0.0,9.0,NQ09B BUY WEEKDAY 1800 STOP,311.0,315.5,9.0,NQ09B SELL WEEKDAY 1800 D80,2020-08-12 18:00:00,2020-08,2020,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKDAY 1800 D80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,89
262,2020-08-20 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-08-20 09:30:00,2020-08,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,90
266,2020-08-25 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-08-25 09:30:00,2020-08,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,91
267,2020-08-25 18:00,WEEKDAY_PREMIUM,2,-59.0,0.0,9.0,NQ09B BUY WEEKDAY 1800 STOP,311.0,315.5,9.0,NQ09B SELL WEEKDAY 1800 D80,2020-08-25 18:00:00,2020-08,2020,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKDAY 1800 D80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,92
274,2020-08-31 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-08-31 09:30:00,2020-08,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,93
279,2020-09-03 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-09-03 09:30:00,2020-09,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,94
280,2020-09-03 18:00,WEEKDAY_PREMIUM,2,-59.0,0.0,9.0,NQ09B BUY WEEKDAY 1800 STOP,311.0,315.5,9.0,NQ09B SELL WEEKDAY 1800 D80,2020-09-03 18:00:00,2020-09,2020,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKDAY 1800 D80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,95
281,2020-09-04 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-09-04 09:30:00,2020-09,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,96
282,2020-09-06 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2020-09-06 18:00:00,2020-09,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,97
284,2020-09-08 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-09-08 09:30:00,2020-09,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,98
286,2020-09-09 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-09-09 09:30:00,2020-09,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,99
288,2020-09-10 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-09-10 09:30:00,2020-09,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,100
290,2020-09-11 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-09-11 09:30:00,2020-09,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,101
291,2020-09-13 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2020-09-13 18:00:00,2020-09,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,102
292,2020-09-14 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-09-14 09:30:00,2020-09,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,103
298,2020-09-18 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-09-18 09:30:00,2020-09,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,104
299,2020-09-20 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2020-09-20 18:00:00,2020-09,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,105
300,2020-09-21 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-09-21 09:30:00,2020-09,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,106
305,2020-09-24 18:00,WEEKDAY_PREMIUM,2,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,0.0,9.0,NQ09B SELL WEEKDAY 1800 STOP,2020-09-24 18:00:00,2020-09,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,107
306,2020-09-25 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-09-25 09:30:00,2020-09,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,108
307,2020-09-27 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2020-09-27 18:00:00,2020-09,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,109
309,2020-09-29 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-09-29 09:30:00,2020-09,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,110
313,2020-10-02 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-10-02 09:30:00,2020-10,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,111
314,2020-10-04 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2020-10-04 18:00:00,2020-10,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,112
317,2020-10-06 18:00,WEEKDAY_PREMIUM,2,-59.0,0.0,9.0,NQ09B BUY WEEKDAY 1800 STOP,311.0,315.5,9.0,NQ09B SELL WEEKDAY 1800 D80,2020-10-06 18:00:00,2020-10,2020,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKDAY 1800 D80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,113
321,2020-10-09 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-10-09 09:30:00,2020-10,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,114
322,2020-10-11 18:00,WEEKLY,2,-59.0,5.5,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2020-10-11 18:00:00,2020-10,2020,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,5.5,9.0,64.5,4.5,4.5,0.0,True,115
329,2020-10-15 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-10-15 09:30:00,2020-10,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,116
331,2020-10-18 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2020-10-18 18:00:00,2020-10,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,117
333,2020-10-19 18:00,WEEKDAY_PREMIUM,2,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,0.0,9.0,NQ09B SELL WEEKDAY 1800 STOP,2020-10-19 18:00:00,2020-10,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,118
336,2020-10-21 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-10-21 09:30:00,2020-10,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,119
341,2020-10-27 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-10-27 09:30:00,2020-10,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,120
343,2020-10-28 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-10-28 09:30:00,2020-10,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,121
344,2020-10-28 18:00,WEEKDAY_PREMIUM,2,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,0.0,9.0,NQ09B SELL WEEKDAY 1800 STOP,2020-10-28 18:00:00,2020-10,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,122
347,2020-10-30 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-10-30 09:30:00,2020-10,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,123
348,2020-11-01 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2020-11-01 18:00:00,2020-11,2020,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,124
349,2020-11-02 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-11-02 09:30:00,2020-11,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,125
352,2020-11-04 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-11-04 09:30:00,2020-11,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,126
353,2020-11-04 18:00,WEEKDAY_PREMIUM,2,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,0.0,9.0,NQ09B SELL WEEKDAY 1800 STOP,2020-11-04 18:00:00,2020-11,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKDAY 1800 D80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,127
356,2020-11-06 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-11-06 09:30:00,2020-11,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,128
357,2020-11-08 18:00,WEEKLY,2,-59.0,0.0,9.0,NQ09B BUY WEEKLY STOP,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,2020-11-08 18:00:00,2020-11,2020,252.0,SELL,BUY,311.0,315.5,9.0,NQ09B SELL WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,129
358,2020-11-09 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-11-09 09:30:00,2020-11,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,130
361,2020-11-11 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-11-11 09:30:00,2020-11,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,131
364,2020-11-13 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-11-13 09:30:00,2020-11,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,132
365,2020-11-15 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2020-11-15 18:00:00,2020-11,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,133
371,2020-11-19 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-11-19 09:30:00,2020-11,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,134
373,2020-11-20 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-11-20 09:30:00,2020-11,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,135
378,2020-11-25 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-11-25 09:30:00,2020-11,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,136
380,2020-11-27 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-11-27 09:30:00,2020-11,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,137
393,2020-12-10 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-12-10 09:30:00,2020-12,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,138
394,2020-12-11 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-12-11 09:30:00,2020-12,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,139
397,2020-12-15 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-12-15 09:30:00,2020-12,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,140
401,2020-12-18 09:30,NY,2,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,NQ09B SELL NY STOP,2020-12-18 09:30:00,2020-12,2020,442.0,BUY,SELL,501.0,505.5,9.0,NQ09B BUY NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,141
402,2020-12-20 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2020-12-20 18:00:00,2020-12,2020,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,142
409,2020-12-29 09:30,NY,2,-59.0,0.0,9.0,NQ09B BUY NY STOP,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,2020-12-29 09:30:00,2020-12,2020,442.0,SELL,BUY,501.0,505.5,9.0,NQ09B SELL NY N130 TP2,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,143
413,2021-01-03 18:00,WEEKLY,2,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,NQ09B SELL WEEKLY STOP,2021-01-03 18:00:00,2021-01,2021,252.0,BUY,SELL,311.0,315.5,9.0,NQ09B BUY WEEKLY W80,-59.0,0.0,9.0,59.0,4.5,4.5,0.0,True,144
