trade_number,entry_time,buy_entry,quantity,route,buy_entry_signal,buy_exit,buy_net,buy_commission,buy_favorable_usd,buy_adverse_usd,buy_exit_signal,sell_entry,sell_entry_signal,sell_exit,sell_net,sell_commission,sell_favorable_usd,sell_adverse_usd,sell_exit_signal,buy_stop,sell_stop,outcome,pair_net,buy_mfe_points,sell_mfe_points,max_mfe_points,mfe_side,year,month
1937,2024-12-24 09:30:00,21826.5,2,NY,NQ09B|clock20241224|trade20241224|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.50|ref21826.50|risk118.00|s60CHOP|r10.001|r20.064|r600.065|rg600.141|ef600.98|al1|wc0.65|cp44.1|pdl1.166|pwl0.578|dh0.133|dl0.934|wh1.601|wl2.19,21842.0,611.0,9.0,615.5,-14.5,NQ09B BUY NY N130 TP2,21826.0,NQ09B|clock20241224|trade20241224|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.50|ref21826.50|risk118.00|s60CHOP|r10.001|r20.064|r600.065|rg600.141|ef600.98|al1|wc0.65|cp44.1|pdl1.166|pwl0.578|dh0.133|dl0.934|wh1.601|wl2.19,21827.25,-59.0,9.0,0.0,-54.5,NQ09B SELL NY STOP,False,True,BUY_TARGET,552.0,15.5,0.0,15.5,BUY,2024,2024-12
1938,2024-12-25 18:00:00,22049.75,2,WEEKDAY_PREMIUM,NQ09B|clock20241225|trade20241226|classDAILY_REOPEN|routeIMM1800_PREMIUM|sideBUY|q2|tim18:00|tmD80|sp1.00|tp9.50|ref22046.50|r300.071|gate.06|risk118.00|s60EXPANSION|r10.039|r20.114|r600.152|rg600.285|ef600.991|al1|wc0.514|cp0.1|pdl1.899|pwl0.733|dh0.72|dl1.522|wh1.013|wl2.778,22048.5,-59.0,9.0,0.0,-54.5,NQ09B BUY WEEKDAY 1800 STOP,22049.25,NQ09B|clock20241225|trade20241226|classDAILY_REOPEN|routeIMM1800_PREMIUM|sideSELL|q2|tim18:00|tmD80|sp1.00|tp9.50|ref22046.50|r300.071|gate.06|risk118.00|s60EXPANSION|r10.039|r20.114|r600.152|rg600.285|ef600.991|al1|wc0.514|cp0.1|pdl1.899|pwl0.733|dh0.72|dl1.522|wh1.013|wl2.778,22050.5,-59.0,9.0,95.5,-54.5,NQ09B SELL WEEKDAY 1800 STOP,True,True,DOUBLE_STOP,-118.0,0.0,2.5,2.5,SELL,2024,2024-12
1939,2024-12-26 09:30:00,21961.75,2,NY,NQ09B|clock20241226|trade20241226|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.50|ref21961.75|risk118.00|s60CHOP|r10.032|r20.015|r600.044|rg600.154|ef600.892|al1|wc0.785|cp38.1|pdl0.742|pwl0.673|dh0.237|dl0.679|wh1.247|wl2.568,21960.5,-59.0,9.0,0.0,-54.5,NQ09B BUY NY STOP,21961.25,NQ09B|clock20241226|trade20241226|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.50|ref21961.75|risk118.00|s60CHOP|r10.032|r20.015|r600.044|rg600.154|ef600.892|al1|wc0.785|cp38.1|pdl0.742|pwl0.673|dh0.237|dl0.679|wh1.247|wl2.568,21962.5,-59.0,9.0,205.5,-54.5,NQ09B SELL NY STOP,True,True,DOUBLE_STOP,-118.0,0.0,5.25,5.25,SELL,2024,2024-12
1940,2024-12-27 09:30:00,21846.25,2,NY,NQ09B|clock20241227|trade20241227|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.50|ref21845.75|risk118.00|s60EXPANSION|r1-0.134|r2-0.07|r60-0.203|rg600.212|ef601|al1|wc0.19|cp15.1|pdl-0.102|pwl0.591|dh0.732|dl0.068|wh1.599|wl2.314,21861.75,611.0,9.0,615.5,-14.5,NQ09B BUY NY N130 TP2,21845.75,NQ09B|clock20241227|trade20241227|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.50|ref21845.75|risk118.00|s60EXPANSION|r1-0.134|r2-0.07|r60-0.203|rg600.212|ef601|al1|wc0.19|cp15.1|pdl-0.102|pwl0.591|dh0.732|dl0.068|wh1.599|wl2.314,21847.0,-59.0,9.0,0.0,-54.5,NQ09B SELL NY STOP,False,True,BUY_TARGET,552.0,15.5,0.0,15.5,BUY,2024,2024-12
1941,2024-12-29 18:00:00,21711.25,2,WEEKLY,NQ09B|clock20241229|trade20241230|classWEEKLY_OPEN|sideBUY|q2|timWEEKLY 18:00|tmW80|sp1.00|tp9.50|ref21719.75|pdr-0.114|pwr-0.589|r300.034|gate.06|risk118.00|s60NORMAL|r1-0.013|r20.057|r600.045|rg600.086|ef600.635|al0|wc0.423|cp66.1|pdl-0.624|pwl0.503|dh1.08|dl0.415|wh1.947|wl1.967,21710.0,-59.0,9.0,0.0,-54.5,NQ09B BUY WEEKLY STOP,21710.75,NQ09B|clock20241229|trade20241230|classWEEKLY_OPEN|sideSELL|q2|timWEEKLY 18:00|tmW80|sp1.00|tp9.50|ref21719.75|pdr-0.114|pwr-0.589|r300.034|gate.06|risk118.00|s60NORMAL|r1-0.013|r20.057|r600.045|rg600.086|ef600.635|al0|wc0.423|cp66.1|pdl-0.624|pwl0.503|dh1.08|dl0.415|wh1.947|wl1.967,21712.0,-59.0,9.0,205.5,-54.5,NQ09B SELL WEEKLY STOP,True,True,DOUBLE_STOP,-118.0,0.0,5.25,5.25,SELL,2024,2024-12
1942,2024-12-30 09:30:00,21409.25,2,NY,NQ09B|clock20241230|trade20241230|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21409.50|risk118.00|s60NORMAL|r10.082|r2-0.226|r60-0.142|rg600.311|ef600.457|al0|wc0.309|cp0.1|pdl-0.175|pwl-0.106|dh1.604|dl0.239|wh1.881|wl0.18,21408.0,-59.0,9.0,265.5,-54.5,NQ09B BUY NY STOP,21408.75,NQ09B|clock20241230|trade20241230|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21409.50|risk118.00|s60NORMAL|r10.082|r2-0.226|r60-0.142|rg600.311|ef600.457|al0|wc0.309|cp0.1|pdl-0.175|pwl-0.106|dh1.604|dl0.239|wh1.881|wl0.18,21410.0,-59.0,9.0,0.0,-54.5,NQ09B SELL NY STOP,True,True,DOUBLE_STOP,-118.0,6.75,0.0,6.75,BUY,2024,2024-12
1943,2024-12-30 18:00:00,21390.5,1,WEEKDAY_WEAK,NQ09B|clock20241230|trade20241231|classDAILY_REOPEN|routeIMM1800_WEAK|sideBUY|q1|tim18:00|tmD80|sp1.00|tp9.25|ref21388.25|r300.06|gate.06|risk59.00|s60CHOP|r1-0.009|r2-0.054|r60-0.062|rg600.186|ef600.979|al1|wc0.744|cp26.1|pdl-0.217|pwl-0.139|dh1.661|dl0.296|wh1.938|wl0.237,21389.25,-29.5,4.5,0.0,-27.25,NQ09B BUY WEEKDAY 1800 STOP,21390.0,NQ09B|clock20241230|trade20241231|classDAILY_REOPEN|routeIMM1800_WEAK|sideSELL|q1|tim18:00|tmD80|sp1.00|tp9.25|ref21388.25|r300.06|gate.06|risk59.00|s60CHOP|r1-0.009|r2-0.054|r60-0.062|rg600.186|ef600.979|al1|wc0.744|cp26.1|pdl-0.217|pwl-0.139|dh1.661|dl0.296|wh1.938|wl0.237,21380.75,180.5,4.5,182.75,-7.25,NQ09B SELL WEEKDAY 1800 D80,True,False,SELL_TARGET,151.0,0.0,9.25,9.25,SELL,2024,2024-12
1944,2024-12-31 09:30:00,21456.25,2,NY,NQ09B|clock20241231|trade20241231|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21456.00|risk118.00|s60CHOP|r1-0.014|r2-0.031|r60-0.043|rg600.146|ef600.917|al1|wc0.795|cp42.1|pdl0.414|pwl-0.033|dh0.752|dl0.532|wh1.718|wl0.054,21455.0,-59.0,9.0,0.0,-54.5,NQ09B BUY NY STOP,21455.75,NQ09B|clock20241231|trade20241231|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21456.00|risk118.00|s60CHOP|r1-0.014|r2-0.031|r60-0.043|rg600.146|ef600.917|al1|wc0.795|cp42.1|pdl0.414|pwl-0.033|dh0.752|dl0.532|wh1.718|wl0.054,21440.75,591.0,9.0,595.5,-14.5,NQ09B SELL NY N130 TP2,True,False,SELL_TARGET,532.0,0.0,15.0,15.0,SELL,2024,2024-12
1945,2025-01-01 18:00:00,21269.25,1,WEEKDAY_WEAK,NQ09B|clock20250101|trade20250102|classDAILY_REOPEN|routeIMM1800_WEAK|sideBUY|q1|tim18:00|tmD80|sp1.00|tp9.25|ref21234.25|r300.07|gate.06|risk59.00|s60CHOP|r10.012|r20.023|r600.035|rg600.14|ef600.964|al1|wc0.829|cp44.1|pdl-0.038|pwl-0.382|dh1.333|dl0.049|wh2.299|wl0.636,21268.0,-29.5,4.5,0.0,-27.25,NQ09B BUY WEEKDAY 1800 STOP,21268.75,NQ09B|clock20250101|trade20250102|classDAILY_REOPEN|routeIMM1800_WEAK|sideSELL|q1|tim18:00|tmD80|sp1.00|tp9.25|ref21234.25|r300.07|gate.06|risk59.00|s60CHOP|r10.012|r20.023|r600.035|rg600.14|ef600.964|al1|wc0.829|cp44.1|pdl-0.038|pwl-0.382|dh1.333|dl0.049|wh2.299|wl0.636,21259.5,180.5,4.5,182.75,-7.25,NQ09B SELL WEEKDAY 1800 D80,True,False,SELL_TARGET,151.0,0.0,9.25,9.25,SELL,2025,2025-01
1946,2025-01-02 09:30:00,21348.0,2,NY,NQ09B|clock20250102|trade20250102|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21347.75|risk118.00|s60EXPANSION|r1-0.185|r2-0.004|r60-0.188|rg600.347|ef600.993|al1|wc0.514|cp0.1|pdl0.484|pwl-0.203|dh0.467|dl0.438|wh2.016|wl0.341,21363.0,591.0,9.0,595.5,-14.5,NQ09B BUY NY N130 TP2,21347.5,NQ09B|clock20250102|trade20250102|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21347.75|risk118.00|s60EXPANSION|r1-0.185|r2-0.004|r60-0.188|rg600.347|ef600.993|al1|wc0.514|cp0.1|pdl0.484|pwl-0.203|dh0.467|dl0.438|wh2.016|wl0.341,21348.75,-59.0,9.0,0.0,-54.5,NQ09B SELL NY STOP,False,True,BUY_TARGET,532.0,15.0,0.0,15.0,BUY,2025,2025-01
1947,2025-01-02 18:00:00,21187.0,1,WEEKDAY_WEAK,NQ09B|clock20250102|trade20250103|classDAILY_REOPEN|routeIMM1800_WEAK|sideBUY|q1|tim18:00|tmD80|sp1.00|tp9.25|ref21182.50|r300.065|gate.06|risk59.00|s60CHOP|r1-0.051|r20.083|r600.034|rg600.092|ef600.252|al0|wc0.148|cp63.1|pdl0.001|pwl-0.464|dh0.904|dl0.001|wh2.453|wl0.777,21185.75,-29.5,4.5,32.75,-27.25,NQ09B BUY WEEKDAY 1800 STOP,21186.5,NQ09B|clock20250102|trade20250103|classDAILY_REOPEN|routeIMM1800_WEAK|sideSELL|q1|tim18:00|tmD80|sp1.00|tp9.25|ref21182.50|r300.065|gate.06|risk59.00|s60CHOP|r1-0.051|r20.083|r600.034|rg600.092|ef600.252|al0|wc0.148|cp63.1|pdl0.001|pwl-0.464|dh0.904|dl0.001|wh2.453|wl0.777,21187.75,-29.5,4.5,0.0,-27.25,NQ09B SELL WEEKDAY 1800 STOP,True,True,DOUBLE_STOP,-59.0,1.75,0.0,1.75,BUY,2025,2025-01
1948,2025-01-03 09:30:00,21294.0,2,NY,NQ09B|clock20250103|trade20250103|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21293.25|risk118.00|s60CHOP|r10.168|r2-0.081|r600.088|rg600.196|ef600.354|al0|wc0.208|cp22.1|pdl0.611|pwl-0.289|dh0.509|dl0.798|wh2.109|wl0.473,21292.75,-59.0,9.0,0.0,-54.5,NQ09B BUY NY STOP,21293.5,NQ09B|clock20250103|trade20250103|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21293.25|risk118.00|s60CHOP|r10.168|r2-0.081|r600.088|rg600.196|ef600.354|al0|wc0.208|cp22.1|pdl0.611|pwl-0.289|dh0.509|dl0.798|wh2.109|wl0.473,21278.5,591.0,9.0,595.5,-14.5,NQ09B SELL NY N130 TP2,True,False,SELL_TARGET,532.0,0.0,15.0,15.0,SELL,2025,2025-01
1949,2025-01-05 18:00:00,21532.5,2,WEEKLY,NQ09B|clock20250105|trade20250106|classWEEKLY_OPEN|sideBUY|q2|timWEEKLY 18:00|tmW80|sp1.00|tp9.25|ref21493.00|pdr-0.262|pwr0.342|r300.05|gate.06|risk118.00|s60NORMAL|r10.025|r2-0.063|r60-0.039|rg600.096|ef600.435|al0|wc0.358|cp62.1|pdl1.005|pwl0.026|dh0.006|dl1.313|wh1.594|wl0.042,21541.75,361.0,9.0,365.5,-14.5,NQ09B BUY WEEKLY W80,21532.0,NQ09B|clock20250105|trade20250106|classWEEKLY_OPEN|sideSELL|q2|timWEEKLY 18:00|tmW80|sp1.00|tp9.25|ref21493.00|pdr-0.262|pwr0.342|r300.05|gate.06|risk118.00|s60NORMAL|r10.025|r2-0.063|r60-0.039|rg600.096|ef600.435|al0|wc0.358|cp62.1|pdl1.005|pwl0.026|dh0.006|dl1.313|wh1.594|wl0.042,21533.25,-59.0,9.0,0.0,-54.5,NQ09B SELL WEEKLY STOP,False,True,BUY_TARGET,302.0,9.25,0.0,9.25,BUY,2025,2025-01
1950,2025-01-06 09:30:00,21733.0,2,NY,NQ09B|clock20250106|trade20250106|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.50|ref21732.50|risk118.00|s60CHOP|r1-0.044|r20.019|r60-0.024|rg600.293|ef600.388|al0|wc0.845|cp0.1|pdl1.417|pwl0.986|dh0.444|dl1.51|wh0.026|wl1.921,21731.75,-59.0,9.0,0.0,-54.5,NQ09B BUY NY STOP,21732.5,NQ09B|clock20250106|trade20250106|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.50|ref21732.50|risk118.00|s60CHOP|r1-0.044|r20.019|r60-0.024|rg600.293|ef600.388|al0|wc0.845|cp0.1|pdl1.417|pwl0.986|dh0.444|dl1.51|wh0.026|wl1.921,21733.75,-59.0,9.0,355.5,-54.5,NQ09B SELL NY STOP,True,True,DOUBLE_STOP,-118.0,0.0,9.0,9.0,SELL,2025,2025-01
1951,2025-01-07 09:30:00,21792.0,2,NY,NQ09B|clock20250107|trade20250107|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.50|ref21791.75|risk118.00|s60EXPANSION|r10.034|r20.081|r600.115|rg600.159|ef601|al1|wc0.354|cp36.1|pdl0.749|pwl1.065|dh0.268|dl0.8|wh0.125|wl2.062,21790.75,-59.0,9.0,555.5,-54.5,NQ09B BUY NY STOP,21791.5,NQ09B|clock20250107|trade20250107|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.50|ref21791.75|risk118.00|s60EXPANSION|r10.034|r20.081|r600.115|rg600.159|ef601|al1|wc0.354|cp36.1|pdl0.749|pwl1.065|dh0.268|dl0.8|wh0.125|wl2.062,21792.75,-59.0,9.0,0.0,-54.5,NQ09B SELL NY STOP,True,True,DOUBLE_STOP,-118.0,14.0,0.0,14.0,BUY,2025,2025-01
1952,2025-01-08 09:30:00,21356.0,2,NY,NQ09B|clock20250108|trade20250108|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21356.00|risk118.00|s60CHOP|r1-0.052|r20.067|r600.015|rg600.197|ef600.125|al0|wc0.661|cp21.1|pdl0.145|pwl0.49|dh1.121|dl0.191|wh0.963|wl0.927,21371.0,591.0,9.0,595.5,-14.5,NQ09B BUY NY N130 TP2,21355.5,NQ09B|clock20250108|trade20250108|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21356.00|risk118.00|s60CHOP|r1-0.052|r20.067|r600.015|rg600.197|ef600.125|al0|wc0.661|cp21.1|pdl0.145|pwl0.49|dh1.121|dl0.191|wh0.963|wl0.927,21356.75,-59.0,9.0,0.0,-54.5,NQ09B SELL NY STOP,False,True,BUY_TARGET,532.0,15.0,0.0,15.0,BUY,2025,2025-01
1953,2025-01-08 18:00:00,21335.0,1,WEEKDAY_WEAK,NQ09B|clock20250108|trade20250109|classDAILY_REOPEN|routeIMM1800_WEAK|sideBUY|q1|tim18:00|tmD80|sp1.00|tp9.25|ref21325.50|r300.148|gate.06|risk59.00|s60CHOP|r1-0.096|r20.009|r60-0.088|rg600.208|ef600.825|al0|wc0.597|cp17.1|pdl0.087|pwl0.45|dh1.197|dl0.115|wh1.039|wl0.851,21333.75,-29.5,4.5,0.0,-27.25,NQ09B BUY WEEKDAY 1800 STOP,21334.5,NQ09B|clock20250108|trade20250109|classDAILY_REOPEN|routeIMM1800_WEAK|sideSELL|q1|tim18:00|tmD80|sp1.00|tp9.25|ref21325.50|r300.148|gate.06|risk59.00|s60CHOP|r1-0.096|r20.009|r60-0.088|rg600.208|ef600.825|al0|wc0.597|cp17.1|pdl0.087|pwl0.45|dh1.197|dl0.115|wh1.039|wl0.851,21325.25,180.5,4.5,182.75,-7.25,NQ09B SELL WEEKDAY 1800 D80,True,False,SELL_TARGET,151.0,0.0,9.25,9.25,SELL,2025,2025-01
1954,2025-01-09 18:00:00,21303.0,1,WEEKDAY_WEAK,NQ09B|clock20250109|trade20250110|classDAILY_REOPEN|routeIMM1800_WEAK|sideBUY|q1|tim18:00|tmD80|sp1.00|tp9.25|ref21301.50|r300.115|gate.06|risk59.00|s60CHOP|r1-0.006|r2-0.035|r60-0.044|rg600.176|ef601|al1|wc0.812|cp30.1|pdl0.48|pwl0.419|dh0.373|dl0.344|wh1.123|wl0.809,21301.75,-29.5,4.5,117.75,-27.25,NQ09B BUY WEEKDAY 1800 STOP,21302.5,NQ09B|clock20250109|trade20250110|classDAILY_REOPEN|routeIMM1800_WEAK|sideSELL|q1|tim18:00|tmD80|sp1.00|tp9.25|ref21301.50|r300.115|gate.06|risk59.00|s60CHOP|r1-0.006|r2-0.035|r60-0.044|rg600.176|ef601|al1|wc0.812|cp30.1|pdl0.48|pwl0.419|dh0.373|dl0.344|wh1.123|wl0.809,21303.75,-29.5,4.5,0.0,-27.25,NQ09B SELL WEEKDAY 1800 STOP,True,True,DOUBLE_STOP,-59.0,6.0,0.0,6.0,BUY,2025,2025-01
1955,2025-01-10 09:30:00,21192.75,2,NY,NQ09B|clock20250110|trade20250110|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21192.75|risk118.00|s60SHOCK|r10.206|r2-0.495|r60-0.291|rg600.733|ef600.414|al0|wc0.311|cp0.1|pdl-0.195|pwl0.275|dh0.412|dl0.067|wh1.466|wl0.557,21191.5,-59.0,9.0,175.5,-54.5,NQ09B BUY NY STOP,21192.25,NQ09B|clock20250110|trade20250110|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21192.75|risk118.00|s60SHOCK|r10.206|r2-0.495|r60-0.291|rg600.733|ef600.414|al0|wc0.311|cp0.1|pdl-0.195|pwl0.275|dh0.412|dl0.067|wh1.466|wl0.557,21193.5,-59.0,9.0,0.0,-54.5,NQ09B SELL NY STOP,True,True,DOUBLE_STOP,-118.0,4.5,0.0,4.5,BUY,2025,2025-01
1956,2025-01-12 18:00:00,21027.75,2,WEEKLY,NQ09B|clock20250112|trade20250113|classWEEKLY_OPEN|sideBUY|q2|timWEEKLY 18:00|tmW80|sp1.00|tp9.25|ref20997.75|pdr-0.089|pwr-0.519|r300.058|gate.06|risk118.00|s60CHOP|r1-0.027|r2-0.021|r60-0.049|rg600.125|ef601|al1|wc0.685|cp50.1|pdl-1.704|pwl0.018|dh0.932|dl0.587|wh1.986|wl0.037,21026.5,-59.0,9.0,0.0,-54.5,NQ09B BUY WEEKLY STOP,21027.25,NQ09B|clock20250112|trade20250113|classWEEKLY_OPEN|sideSELL|q2|timWEEKLY 18:00|tmW80|sp1.00|tp9.25|ref20997.75|pdr-0.089|pwr-0.519|r300.058|gate.06|risk118.00|s60CHOP|r1-0.027|r2-0.021|r60-0.049|rg600.125|ef601|al1|wc0.685|cp50.1|pdl-1.704|pwl0.018|dh0.932|dl0.587|wh1.986|wl0.037,21018.0,361.0,9.0,365.5,-14.5,NQ09B SELL WEEKLY W80,True,False,SELL_TARGET,302.0,0.0,9.25,9.25,SELL,2025,2025-01
1957,2025-01-13 09:30:00,20766.0,2,NY,NQ09B|clock20250113|trade20250113|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp14.75|ref20765.00|risk118.00|s60EXPANSION|r1-0.117|r2-0.004|r60-0.121|rg600.22|ef601|al1|wc0.541|cp12.1|pdl-0.22|pwl-0.107|dh1.583|dl0.286|wh2.949|wl0.286,20780.75,581.0,9.0,585.5,-14.5,NQ09B BUY NY N130 TP2,20765.5,NQ09B|clock20250113|trade20250113|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp14.75|ref20765.00|risk118.00|s60EXPANSION|r1-0.117|r2-0.004|r60-0.121|rg600.22|ef601|al1|wc0.541|cp12.1|pdl-0.22|pwl-0.107|dh1.583|dl0.286|wh2.949|wl0.286,20766.75,-59.0,9.0,0.0,-54.5,NQ09B SELL NY STOP,False,True,BUY_TARGET,522.0,14.75,0.0,14.75,BUY,2025,2025-01
1958,2025-01-14 09:30:00,21071.75,2,NY,NQ09B|clock20250114|trade20250114|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21071.25|risk118.00|s60SHOCK|r10.035|r20.247|r600.286|rg600.475|ef601|al1|wc0.563|cp0.1|pdl1.1|pwl0.192|dh0.09|dl0.99|wh2.167|wl0.516,21070.5,-59.0,9.0,465.5,-54.5,NQ09B BUY NY STOP,21071.25,NQ09B|clock20250114|trade20250114|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21071.25|risk118.00|s60SHOCK|r10.035|r20.247|r600.286|rg600.475|ef601|al1|wc0.563|cp0.1|pdl1.1|pwl0.192|dh0.09|dl0.99|wh2.167|wl0.516,21072.5,-59.0,9.0,0.0,-54.5,NQ09B SELL NY STOP,True,True,DOUBLE_STOP,-118.0,11.75,0.0,11.75,BUY,2025,2025-01
1959,2025-01-15 09:30:00,21251.5,2,NY,NQ09B|clock20250115|trade20250115|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21252.00|risk118.00|s60SHOCK|r1-0.078|r20.743|r600.666|rg600.881|ef600.811|al0|wc0.213|cp0.1|pdl1.292|pwl0.369|dh0.285|dl1.259|wh1.696|wl0.992,21250.25,-59.0,9.0,0.0,-54.5,NQ09B BUY NY STOP,21251.0,NQ09B|clock20250115|trade20250115|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21252.00|risk118.00|s60SHOCK|r1-0.078|r20.743|r600.666|rg600.881|ef600.811|al0|wc0.213|cp0.1|pdl1.292|pwl0.369|dh0.285|dl1.259|wh1.696|wl0.992,21236.0,591.0,9.0,595.5,-14.5,NQ09B SELL NY N130 TP2,True,False,SELL_TARGET,532.0,0.0,15.0,15.0,SELL,2025,2025-01
1960,2025-01-16 09:30:00,21494.75,2,NY,NQ09B|clock20250116|trade20250116|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21494.75|risk118.00|s60EXPANSION|r10.053|r20.063|r600.114|rg600.187|ef600.978|al1|wc0.567|cp25.1|pdl1.077|pwl0.607|dh0.107|dl1.495|wh1.026|wl1.582,21493.5,-59.0,9.0,125.5,-54.5,NQ09B BUY NY STOP,21494.25,NQ09B|clock20250116|trade20250116|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.00|ref21494.75|risk118.00|s60EXPANSION|r10.053|r20.063|r600.114|rg600.187|ef600.978|al1|wc0.567|cp25.1|pdl1.077|pwl0.607|dh0.107|dl1.495|wh1.026|wl1.582,21495.5,-59.0,9.0,0.0,-54.5,NQ09B SELL NY STOP,True,True,DOUBLE_STOP,-118.0,3.25,0.0,3.25,BUY,2025,2025-01
1961,2025-01-17 09:30:00,21647.5,2,NY,NQ09B|clock20250117|trade20250117|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.50|ref21646.75|risk118.00|s60SHOCK|r10.268|r20.244|r600.512|rg600.606|ef601|al1|wc0.175|cp0.1|pdl1.201|pwl0.755|dh0.203|dl1.21|wh0.638|wl1.969,21646.25,-59.0,9.0,245.5,-54.5,NQ09B BUY NY STOP,21647.0,NQ09B|clock20250117|trade20250117|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.50|ref21646.75|risk118.00|s60SHOCK|r10.268|r20.244|r600.512|rg600.606|ef601|al1|wc0.175|cp0.1|pdl1.201|pwl0.755|dh0.203|dl1.21|wh0.638|wl1.969,21648.25,-59.0,9.0,0.0,-54.5,NQ09B SELL NY STOP,True,True,DOUBLE_STOP,-118.0,6.25,0.0,6.25,BUY,2025,2025-01
1962,2025-01-19 18:00:00,21600.25,2,WEEKLY,NQ09B|clock20250119|trade20250120|classWEEKLY_OPEN|sideBUY|q2|timWEEKLY 18:00|tmW80|sp1.00|tp9.25|ref21589.00|pdr-0.355|pwr-1.317|r300.038|gate.06|risk118.00|s60CHOP|r1-0.003|r2-0.027|r60-0.029|rg600.084|ef600.957|al1|wc0.758|cp67.1|pdl1.055|pwl0.699|dh0.055|dl1.063|wh0.785|wl1.822,21609.5,361.0,9.0,365.5,-14.5,NQ09B BUY WEEKLY W80,21599.75,NQ09B|clock20250119|trade20250120|classWEEKLY_OPEN|sideSELL|q2|timWEEKLY 18:00|tmW80|sp1.00|tp9.25|ref21589.00|pdr-0.355|pwr-1.317|r300.038|gate.06|risk118.00|s60CHOP|r1-0.003|r2-0.027|r60-0.029|rg600.084|ef600.957|al1|wc0.758|cp67.1|pdl1.055|pwl0.699|dh0.055|dl1.063|wh0.785|wl1.822,21601.0,-59.0,9.0,0.0,-54.5,NQ09B SELL WEEKLY STOP,False,True,BUY_TARGET,302.0,9.25,0.0,9.25,BUY,2025,2025-01
1963,2025-01-20 09:30:00,21724.0,2,NY,NQ09B|clock20250120|trade20250120|classNY|sideBUY|q2|timNY0930|tmN130 TP2|sp1.00|tp15.50|ref21723.25|risk118.00|s60SHOCK|r10.087|r20.314|r600.402|rg600.474|ef601|al1|wc0.284|cp0.1|pdl1.086|pwl1.041|dh0.102|dl1.292|wh0.102|wl2.587,21722.75,-59.0,9.0,0.0,-54.5,NQ09B BUY NY STOP,21723.5,NQ09B|clock20250120|trade20250120|classNY|sideSELL|q2|timNY0930|tmN130 TP2|sp1.00|tp15.50|ref21723.25|risk118.00|s60SHOCK|r10.087|r20.314|r600.402|rg600.474|ef601|al1|wc0.284|cp0.1|pdl1.086|pwl1.041|dh0.102|dl1.292|wh0.102|wl2.587,21724.75,-59.0,9.0,405.5,-54.5,NQ09B SELL NY STOP,True,True,DOUBLE_STOP,-118.0,0.0,10.25,10.25,SELL,2025,2025-01
