side,Trade number,route,entry_dt,exit_dt,net,points,at_route_cap,exit_bar_utc,authority_files_overlapping_exit_bar,full_5m_covered,full_30m_covered,best_authority_rank
BUY,2538,NY,2026-06-25 09:30:00,2026-06-25 09:30:00,631.0,16.0,True,2026-06-25T13:30:00+00:00,0,False,False,0
BUY,2539,WEAK,2026-06-25 18:00:00,2026-06-25 18:00:00,195.5,10.0,True,2026-06-25T22:00:00+00:00,0,False,False,0
BUY,2544,NY,2026-07-01 09:30:00,2026-07-01 09:30:00,631.0,16.0,True,2026-07-01T13:30:00+00:00,0,False,False,0
BUY,2545,WEAK,2026-07-01 18:00:00,2026-07-01 18:00:00,195.5,10.0,True,2026-07-01T22:00:00+00:00,0,False,False,0
BUY,2546,NY,2026-07-02 09:30:00,2026-07-02 09:30:00,631.0,16.0,True,2026-07-02T13:30:00+00:00,0,False,False,0
BUY,2547,NY,2026-07-03 09:30:00,2026-07-03 09:30:00,631.0,16.0,True,2026-07-03T13:30:00+00:00,0,False,False,0
BUY,2548,WEEKLY,2026-07-05 18:00:00,2026-07-05 18:00:00,391.0,10.0,True,2026-07-05T22:00:00+00:00,0,False,False,0
BUY,2553,NY,2026-07-09 09:30:00,2026-07-09 09:30:00,631.0,16.0,True,2026-07-09T13:30:00+00:00,0,False,False,0
BUY,2555,WEEKLY,2026-07-12 18:00:00,2026-07-12 18:00:00,391.0,10.0,True,2026-07-12T22:00:00+00:00,0,False,False,0
BUY,2556,NY,2026-07-13 09:30:00,2026-07-13 09:30:00,631.0,16.0,True,2026-07-13T13:30:00+00:00,0,False,False,0
BUY,2558,NY,2026-07-15 09:30:00,2026-07-15 09:30:00,631.0,16.0,True,2026-07-15T13:30:00+00:00,0,False,False,0
BUY,2563,NY,2026-07-21 09:30:00,2026-07-21 09:30:00,631.0,16.0,True,2026-07-21T13:30:00+00:00,0,False,False,0
BUY,2564,NY,2026-07-22 09:30:00,2026-07-22 09:30:00,631.0,16.0,True,2026-07-22T13:30:00+00:00,0,False,False,0
BUY,2566,NY,2026-07-23 09:30:00,2026-07-23 09:30:00,631.0,16.0,True,2026-07-23T13:30:00+00:00,0,False,False,0
BUY,2569,WEEKLY,2026-07-26 18:00:00,2026-07-26 18:00:00,391.0,10.0,True,2026-07-26T22:00:00+00:00,0,False,False,0
BUY,2570,NY,2026-07-27 09:30:00,2026-07-27 09:30:00,631.0,16.0,True,2026-07-27T13:30:00+00:00,0,False,False,0
BUY,2571,WEAK,2026-07-27 18:00:00,2026-07-27 18:00:00,195.5,10.0,True,2026-07-27T22:00:00+00:00,0,False,False,0
BUY,2572,NY,2026-07-28 09:30:00,2026-07-28 09:30:00,631.0,16.0,True,2026-07-28T13:30:00+00:00,0,False,False,0
BUY,2574,NY,2026-07-29 09:30:00,2026-07-29 09:30:00,631.0,16.0,True,2026-07-29T13:30:00+00:00,0,False,False,0
BUY,2575,WEAK,2026-07-29 18:00:00,2026-07-29 18:00:00,195.5,10.0,True,2026-07-29T22:00:00+00:00,0,False,False,0
BUY,2580,NY,2026-08-03 09:30:00,2026-08-03 09:30:00,631.0,16.0,True,2026-08-03T13:30:00+00:00,0,False,False,0
BUY,2583,NY,2026-08-05 09:30:00,2026-08-05 09:30:00,631.0,16.0,True,2026-08-05T13:30:00+00:00,0,False,False,0
BUY,2584,NY,2026-08-06 09:30:00,2026-08-06 09:30:00,631.0,16.0,True,2026-08-06T13:30:00+00:00,0,False,False,0
SELL,3,WEEKLY,2020-01-05 18:00:00,2020-01-05 18:00:00,311.0,8.0,False,2020-01-05T23:00:00+00:00,0,False,False,0
SELL,6,NY,2020-01-08 09:30:00,2020-01-08 09:30:00,501.0,12.75,False,2020-01-08T14:30:00+00:00,0,False,False,0
SELL,21,WEEKLY,2020-01-26 18:00:00,2020-01-26 18:00:00,311.0,8.0,False,2020-01-26T23:00:00+00:00,0,False,False,0
SELL,33,PREMIUM,2020-02-03 18:00:00,2020-02-03 18:00:00,311.0,8.0,False,2020-02-03T23:00:00+00:00,0,False,False,0
SELL,41,WEEKLY,2020-02-09 18:00:00,2020-02-09 18:00:00,311.0,8.0,False,2020-02-09T23:00:00+00:00,0,False,False,0
SELL,47,PREMIUM,2020-02-13 18:00:00,2020-02-13 18:00:00,311.0,8.0,False,2020-02-13T23:00:00+00:00,0,False,False,0
SELL,60,NY,2020-02-25 09:30:00,2020-02-25 09:30:00,501.0,12.75,False,2020-02-25T14:30:00+00:00,0,False,False,0
SELL,64,NY,2020-02-27 09:30:00,2020-02-27 09:30:00,501.0,12.75,False,2020-02-27T14:30:00+00:00,0,False,False,0
SELL,66,NY,2020-02-28 09:30:00,2020-02-28 09:30:00,501.0,12.75,False,2020-02-28T14:30:00+00:00,0,False,False,0
SELL,73,NY,2020-03-05 09:30:00,2020-03-05 09:30:00,501.0,12.75,False,2020-03-05T14:30:00+00:00,0,False,False,0
SELL,77,NY,2020-03-09 09:30:00,2020-03-09 09:30:00,501.0,12.75,False,2020-03-09T13:30:00+00:00,0,False,False,0
SELL,81,NY,2020-03-11 09:30:00,2020-03-11 09:30:00,501.0,12.75,False,2020-03-11T13:30:00+00:00,0,False,False,0
SELL,82,WEAK,2020-03-11 18:00:00,2020-03-11 18:00:00,155.5,8.0,False,2020-03-11T22:00:00+00:00,0,False,False,0
SELL,87,NY,2020-03-16 09:30:00,2020-03-16 09:30:00,6671.0,167.0,False,2020-03-16T13:30:00+00:00,0,False,False,0
SELL,88,PREMIUM,2020-03-16 18:00:00,2020-03-16 18:00:00,311.0,8.0,False,2020-03-16T22:00:00+00:00,0,False,False,0
SELL,89,NY,2020-03-17 09:30:00,2020-03-17 09:30:00,501.0,12.75,False,2020-03-17T13:30:00+00:00,0,False,False,0
SELL,90,PREMIUM,2020-03-17 18:00:00,2020-03-17 18:00:00,311.0,8.0,False,2020-03-17T22:00:00+00:00,0,False,False,0
SELL,96,WEEKLY,2020-03-22 18:00:00,2020-03-22 18:00:00,311.0,8.0,False,2020-03-22T22:00:00+00:00,0,False,False,0
SELL,102,WEAK,2020-03-25 18:00:00,2020-03-25 18:00:00,155.5,8.0,False,2020-03-25T22:00:00+00:00,0,False,False,0
SELL,104,NY,2020-03-27 09:30:00,2020-03-27 09:30:00,501.0,12.75,False,2020-03-27T13:30:00+00:00,0,False,False,0
SELL,105,WEEKLY,2020-03-29 18:00:00,2020-03-29 18:00:00,311.0,8.0,False,2020-03-29T22:00:00+00:00,0,False,False,0
SELL,110,WEAK,2020-04-01 18:00:00,2020-04-01 18:00:00,155.5,8.0,False,2020-04-01T22:00:00+00:00,0,False,False,0
SELL,111,NY,2020-04-02 09:30:00,2020-04-02 09:30:00,501.0,12.75,False,2020-04-02T13:30:00+00:00,0,False,False,0
SELL,112,NY,2020-04-03 09:30:00,2020-04-03 09:30:00,501.0,12.75,False,2020-04-03T13:30:00+00:00,0,False,False,0
SELL,125,WEEKLY,2020-04-19 18:00:00,2020-04-19 18:00:00,311.0,8.0,False,2020-04-19T22:00:00+00:00,0,False,False,0
SELL,131,NY,2020-04-23 09:30:00,2020-04-23 09:30:00,501.0,12.75,False,2020-04-23T13:30:00+00:00,0,False,False,0
SELL,133,NY,2020-04-24 09:30:00,2020-04-24 09:30:00,501.0,12.75,False,2020-04-24T13:30:00+00:00,0,False,False,0
SELL,139,PREMIUM,2020-04-29 18:00:00,2020-04-29 18:00:00,311.0,8.0,False,2020-04-29T22:00:00+00:00,0,False,False,0
SELL,146,WEAK,2020-05-05 18:00:00,2020-05-05 18:00:00,155.5,8.0,False,2020-05-05T22:00:00+00:00,0,False,False,0
SELL,147,NY,2020-05-06 09:30:00,2020-05-06 09:30:00,501.0,12.75,False,2020-05-06T13:30:00+00:00,0,False,False,0
SELL,152,NY,2020-05-12 09:30:00,2020-05-12 09:30:00,501.0,12.75,False,2020-05-12T13:30:00+00:00,0,False,False,0
SELL,168,NY,2020-05-27 09:30:00,2020-05-27 09:30:00,501.0,12.75,False,2020-05-27T13:30:00+00:00,0,False,False,0
SELL,171,NY,2020-05-29 09:30:00,2020-05-29 09:30:00,501.0,12.75,False,2020-05-29T13:30:00+00:00,0,False,False,0
SELL,173,NY,2020-06-01 09:30:00,2020-06-01 09:30:00,501.0,12.75,False,2020-06-01T13:30:00+00:00,0,False,False,0
SELL,178,WEAK,2020-06-04 18:00:00,2020-06-04 18:00:00,155.5,8.0,False,2020-06-04T22:00:00+00:00,0,False,False,0
SELL,179,NY,2020-06-05 09:30:00,2020-06-05 09:30:00,501.0,12.75,False,2020-06-05T13:30:00+00:00,0,False,False,0
SELL,180,WEEKLY,2020-06-07 18:00:00,2020-06-07 18:00:00,311.0,8.0,False,2020-06-07T22:00:00+00:00,0,False,False,0
SELL,186,NY,2020-06-11 09:30:00,2020-06-11 09:30:00,501.0,12.75,False,2020-06-11T13:30:00+00:00,0,False,False,0
SELL,187,PREMIUM,2020-06-11 18:00:00,2020-06-11 18:00:00,311.0,8.0,False,2020-06-11T22:00:00+00:00,0,False,False,0
SELL,197,WEEKLY,2020-06-21 18:00:00,2020-06-21 18:00:00,311.0,8.0,False,2020-06-21T22:00:00+00:00,0,False,False,0
SELL,202,PREMIUM,2020-06-24 18:00:00,2020-06-24 18:00:00,311.0,8.0,False,2020-06-24T22:00:00+00:00,0,False,False,0
SELL,216,NY,2020-07-07 09:30:00,2020-07-07 09:30:00,501.0,12.75,False,2020-07-07T13:30:00+00:00,0,False,False,0
SELL,218,NY,2020-07-09 09:30:00,2020-07-09 09:30:00,501.0,12.75,False,2020-07-09T13:30:00+00:00,0,False,False,0
SELL,226,NY,2020-07-16 09:30:00,2020-07-16 09:30:00,501.0,12.75,False,2020-07-16T13:30:00+00:00,0,False,False,0
SELL,231,NY,2020-07-22 09:30:00,2020-07-22 09:30:00,501.0,12.75,False,2020-07-22T13:30:00+00:00,0,False,False,0
SELL,232,WEAK,2020-07-22 18:00:00,2020-07-22 18:00:00,155.5,8.0,False,2020-07-22T22:00:00+00:00,0,False,False,0
SELL,236,WEEKLY,2020-07-26 18:00:00,2020-07-26 18:00:00,311.0,8.0,False,2020-07-26T22:00:00+00:00,0,False,False,0
SELL,241,NY,2020-07-30 09:30:00,2020-07-30 09:30:00,501.0,12.75,False,2020-07-30T13:30:00+00:00,0,False,False,0
SELL,255,PREMIUM,2020-08-12 18:00:00,2020-08-12 18:00:00,311.0,8.0,False,2020-08-12T22:00:00+00:00,0,False,False,0
SELL,262,NY,2020-08-20 09:30:00,2020-08-20 09:30:00,501.0,12.75,False,2020-08-20T13:30:00+00:00,0,False,False,0
SELL,266,NY,2020-08-25 09:30:00,2020-08-25 09:30:00,501.0,12.75,False,2020-08-25T13:30:00+00:00,0,False,False,0
SELL,267,PREMIUM,2020-08-25 18:00:00,2020-08-25 18:00:00,311.0,8.0,False,2020-08-25T22:00:00+00:00,0,False,False,0
SELL,269,WEAK,2020-08-26 18:00:00,2020-08-26 18:00:00,155.5,8.0,False,2020-08-26T22:00:00+00:00,0,False,False,0
SELL,274,NY,2020-08-31 09:30:00,2020-08-31 09:30:00,501.0,12.75,False,2020-08-31T13:30:00+00:00,0,False,False,0
SELL,280,PREMIUM,2020-09-03 18:00:00,2020-09-03 18:00:00,311.0,8.0,False,2020-09-03T22:00:00+00:00,0,False,False,0
SELL,281,NY,2020-09-04 09:30:00,2020-09-04 09:30:00,501.0,12.75,False,2020-09-04T13:30:00+00:00,0,False,False,0
SELL,284,NY,2020-09-08 09:30:00,2020-09-08 09:30:00,501.0,12.75,False,2020-09-08T13:30:00+00:00,0,False,False,0
SELL,300,NY,2020-09-21 09:30:00,2020-09-21 09:30:00,501.0,12.75,False,2020-09-21T13:30:00+00:00,0,False,False,0
SELL,309,NY,2020-09-29 09:30:00,2020-09-29 09:30:00,501.0,12.75,False,2020-09-29T13:30:00+00:00,0,False,False,0
SELL,313,NY,2020-10-02 09:30:00,2020-10-02 09:30:00,501.0,12.75,False,2020-10-02T13:30:00+00:00,0,False,False,0
SELL,317,PREMIUM,2020-10-06 18:00:00,2020-10-06 18:00:00,311.0,8.0,False,2020-10-06T22:00:00+00:00,0,False,False,0
SELL,321,NY,2020-10-09 09:30:00,2020-10-09 09:30:00,501.0,12.75,False,2020-10-09T13:30:00+00:00,0,False,False,0
SELL,322,WEEKLY,2020-10-11 18:00:00,2020-10-11 18:00:00,311.0,8.0,False,2020-10-11T22:00:00+00:00,0,False,False,0
SELL,329,NY,2020-10-15 09:30:00,2020-10-15 09:30:00,501.0,12.75,False,2020-10-15T13:30:00+00:00,0,False,False,0
SELL,336,NY,2020-10-21 09:30:00,2020-10-21 09:30:00,501.0,12.75,False,2020-10-21T13:30:00+00:00,0,False,False,0
SELL,347,NY,2020-10-30 09:30:00,2020-10-30 09:30:00,501.0,12.75,False,2020-10-30T13:30:00+00:00,0,False,False,0
SELL,348,WEEKLY,2020-11-01 18:00:00,2020-11-01 18:00:00,311.0,8.0,False,2020-11-01T23:00:00+00:00,0,False,False,0
SELL,351,WEAK,2020-11-03 18:00:00,2020-11-03 18:00:00,155.5,8.0,False,2020-11-03T23:00:00+00:00,0,False,False,0
SELL,352,NY,2020-11-04 09:30:00,2020-11-04 09:30:00,501.0,12.75,False,2020-11-04T14:30:00+00:00,0,False,False,0
SELL,355,WEAK,2020-11-05 18:00:00,2020-11-05 18:00:00,155.5,8.0,False,2020-11-05T23:00:00+00:00,0,False,False,0
SELL,357,WEEKLY,2020-11-08 18:00:00,2020-11-08 18:00:00,311.0,8.0,False,2020-11-08T23:00:00+00:00,0,False,False,0
SELL,361,NY,2020-11-11 09:30:00,2020-11-11 09:30:00,501.0,12.75,False,2020-11-11T14:30:00+00:00,0,False,False,0
SELL,364,NY,2020-11-13 09:30:00,2020-11-13 09:30:00,501.0,12.75,False,2020-11-13T14:30:00+00:00,0,False,False,0
SELL,370,WEAK,2020-11-18 18:00:00,2020-11-18 18:00:00,155.5,8.0,False,2020-11-18T23:00:00+00:00,0,False,False,0
SELL,372,WEAK,2020-11-19 18:00:00,2020-11-19 18:00:00,155.5,8.0,False,2020-11-19T23:00:00+00:00,0,False,False,0
SELL,373,NY,2020-11-20 09:30:00,2020-11-20 09:30:00,501.0,12.75,False,2020-11-20T14:30:00+00:00,0,False,False,0
SELL,378,NY,2020-11-25 09:30:00,2020-11-25 09:30:00,501.0,12.75,False,2020-11-25T14:30:00+00:00,0,False,False,0
SELL,380,NY,2020-11-27 09:30:00,2020-11-27 09:30:00,501.0,12.75,False,2020-11-27T14:30:00+00:00,0,False,False,0
SELL,409,NY,2020-12-29 09:30:00,2020-12-29 09:30:00,501.0,12.75,False,2020-12-29T14:30:00+00:00,0,False,False,0
SELL,428,NY,2021-01-14 09:30:00,2021-01-14 09:30:00,501.0,12.75,False,2021-01-14T14:30:00+00:00,0,False,False,0
SELL,430,WEEKLY,2021-01-17 18:00:00,2021-01-17 18:00:00,311.0,8.0,False,2021-01-17T23:00:00+00:00,0,False,False,0
SELL,444,NY,2021-01-27 09:30:00,2021-01-27 09:30:00,501.0,12.75,False,2021-01-27T14:30:00+00:00,0,False,False,0
SELL,446,NY,2021-01-28 09:30:00,2021-01-28 09:30:00,501.0,12.75,False,2021-01-28T14:30:00+00:00,0,False,False,0
SELL,448,NY,2021-01-29 09:30:00,2021-01-29 09:30:00,501.0,12.75,False,2021-01-29T14:30:00+00:00,0,False,False,0
SELL,458,WEEKLY,2021-02-07 18:00:00,2021-02-07 18:00:00,311.0,8.0,False,2021-02-07T23:00:00+00:00,0,False,False,0
SELL,461,NY,2021-02-10 09:30:00,2021-02-10 09:30:00,501.0,12.75,False,2021-02-10T14:30:00+00:00,0,False,False,0
SELL,468,NY,2021-02-16 09:30:00,2021-02-16 09:30:00,501.0,12.75,False,2021-02-16T14:30:00+00:00,0,False,False,0
SELL,477,WEAK,2021-02-24 18:00:00,2021-02-24 18:00:00,155.5,8.0,False,2021-02-24T23:00:00+00:00,0,False,False,0
SELL,480,NY,2021-02-26 09:30:00,2021-02-26 09:30:00,501.0,12.75,False,2021-02-26T14:30:00+00:00,0,False,False,0
SELL,483,PREMIUM,2021-03-01 18:00:00,2021-03-01 18:00:00,311.0,8.0,False,2021-03-01T23:00:00+00:00,0,False,False,0
SELL,487,NY,2021-03-04 09:30:00,2021-03-04 09:30:00,501.0,12.75,False,2021-03-04T14:30:00+00:00,0,False,False,0
SELL,492,NY,2021-03-09 09:30:00,2021-03-09 09:30:00,501.0,12.75,False,2021-03-09T14:30:00+00:00,0,False,False,0
SELL,498,NY,2021-03-15 09:30:00,2021-03-15 09:30:00,501.0,12.75,False,2021-03-15T13:30:00+00:00,0,False,False,0
SELL,501,WEAK,2021-03-17 18:00:00,2021-03-17 18:00:00,155.5,8.0,False,2021-03-17T22:00:00+00:00,0,False,False,0
SELL,505,WEEKLY,2021-03-21 18:00:00,2021-03-21 18:00:00,311.0,8.0,False,2021-03-21T22:00:00+00:00,0,False,False,0
SELL,512,WEEKLY,2021-03-28 18:00:00,2021-03-28 18:00:00,311.0,8.0,False,2021-03-28T22:00:00+00:00,0,False,False,0
SELL,530,WEAK,2021-04-15 18:00:00,2021-04-15 18:00:00,155.5,8.0,False,2021-04-15T22:00:00+00:00,0,False,False,0
SELL,531,NY,2021-04-16 09:30:00,2021-04-16 09:30:00,501.0,12.75,False,2021-04-16T13:30:00+00:00,0,False,False,0
SELL,533,NY,2021-04-19 09:30:00,2021-04-19 09:30:00,501.0,12.75,False,2021-04-19T13:30:00+00:00,0,False,False,0
SELL,534,NY,2021-04-20 09:30:00,2021-04-20 09:30:00,501.0,12.75,False,2021-04-20T13:30:00+00:00,0,False,False,0
SELL,545,PREMIUM,2021-04-28 18:00:00,2021-04-28 18:00:00,311.0,8.0,False,2021-04-28T22:00:00+00:00,0,False,False,0
SELL,547,WEAK,2021-04-29 18:00:00,2021-04-29 18:00:00,155.5,8.0,False,2021-04-29T22:00:00+00:00,0,False,False,0
SELL,564,NY,2021-05-14 09:30:00,2021-05-14 09:30:00,501.0,12.75,False,2021-05-14T13:30:00+00:00,0,False,False,0
SELL,569,NY,2021-05-19 09:30:00,2021-05-19 09:30:00,501.0,12.75,False,2021-05-19T13:30:00+00:00,0,False,False,0
SELL,574,NY,2021-05-24 09:30:00,2021-05-24 09:30:00,501.0,12.75,False,2021-05-24T13:30:00+00:00,0,False,False,0
SELL,584,NY,2021-06-02 09:30:00,2021-06-02 09:30:00,501.0,12.75,False,2021-06-02T13:30:00+00:00,0,False,False,0
SELL,594,NY,2021-06-10 09:30:00,2021-06-10 09:30:00,501.0,12.75,False,2021-06-10T13:30:00+00:00,0,False,False,0
SELL,598,NY,2021-06-14 09:30:00,2021-06-14 09:30:00,501.0,12.75,False,2021-06-14T13:30:00+00:00,0,False,False,0
SELL,601,PREMIUM,2021-06-16 18:00:00,2021-06-16 18:00:00,311.0,8.0,False,2021-06-16T22:00:00+00:00,0,False,False,0
SELL,604,NY,2021-06-18 09:30:00,2021-06-18 09:30:00,501.0,12.75,False,2021-06-18T13:30:00+00:00,0,False,False,0
SELL,605,WEEKLY,2021-06-20 18:00:00,2021-06-20 18:00:00,311.0,8.0,False,2021-06-20T22:00:00+00:00,0,False,False,0
SELL,617,WEAK,2021-07-01 18:00:00,2021-07-01 18:00:00,155.5,8.0,False,2021-07-01T22:00:00+00:00,0,False,False,0
SELL,620,NY,2021-07-05 09:30:00,2021-07-05 12:30:00,501.0,12.75,False,2021-07-05T16:30:00+00:00,0,False,False,0
SELL,624,NY,2021-07-08 09:30:00,2021-07-08 09:30:00,501.0,12.75,False,2021-07-08T13:30:00+00:00,0,False,False,0
SELL,629,WEAK,2021-07-13 18:00:00,2021-07-13 18:00:00,155.5,8.0,False,2021-07-13T22:00:00+00:00,0,False,False,0
SELL,630,NY,2021-07-14 09:30:00,2021-07-14 09:30:00,501.0,12.75,False,2021-07-14T13:30:00+00:00,0,False,False,0
SELL,647,PREMIUM,2021-07-27 18:00:00,2021-07-27 18:00:00,311.0,8.0,False,2021-07-27T22:00:00+00:00,0,False,False,0
SELL,648,NY,2021-07-28 09:30:00,2021-07-28 09:30:00,501.0,12.75,False,2021-07-28T13:30:00+00:00,0,False,False,0
SELL,654,NY,2021-08-02 09:30:00,2021-08-02 09:30:00,501.0,12.75,False,2021-08-02T13:30:00+00:00,0,False,False,0
SELL,664,NY,2021-08-11 09:30:00,2021-08-11 09:30:00,501.0,12.75,False,2021-08-11T13:30:00+00:00,0,False,False,0
SELL,667,WEEKLY,2021-08-15 18:00:00,2021-08-15 18:00:00,311.0,8.0,False,2021-08-15T22:00:00+00:00,0,False,False,0
SELL,672,NY,2021-08-18 09:30:00,2021-08-18 09:30:00,501.0,12.75,False,2021-08-18T13:30:00+00:00,0,False,False,0
SELL,676,NY,2021-08-20 09:30:00,2021-08-20 09:30:00,501.0,12.75,False,2021-08-20T13:30:00+00:00,0,False,False,0
SELL,693,WEAK,2021-09-06 18:00:00,2021-09-06 18:30:00,155.5,8.0,False,2021-09-06T22:30:00+00:00,0,False,False,0
SELL,703,NY,2021-09-15 09:30:00,2021-09-15 09:30:00,501.0,12.75,False,2021-09-15T13:30:00+00:00,0,False,False,0
SELL,705,NY,2021-09-16 09:30:00,2021-09-16 09:30:00,501.0,12.75,False,2021-09-16T13:30:00+00:00,0,False,False,0
SELL,709,NY,2021-09-20 09:30:00,2021-09-20 09:30:00,501.0,12.75,False,2021-09-20T13:30:00+00:00,0,False,False,0
SELL,715,NY,2021-09-23 09:30:00,2021-09-23 09:30:00,501.0,12.75,False,2021-09-23T13:30:00+00:00,0,False,False,0
SELL,717,NY,2021-09-24 09:30:00,2021-09-24 09:30:00,501.0,12.75,False,2021-09-24T13:30:00+00:00,0,False,False,0
SELL,720,NY,2021-09-28 09:30:00,2021-09-28 09:30:00,501.0,12.75,False,2021-09-28T13:30:00+00:00,0,False,False,0
SELL,722,NY,2021-09-29 09:30:00,2021-09-29 09:30:00,501.0,12.75,False,2021-09-29T13:30:00+00:00,0,False,False,0
SELL,726,WEEKLY,2021-10-03 18:00:00,2021-10-03 18:00:00,311.0,8.0,False,2021-10-03T22:00:00+00:00,0,False,False,0
SELL,732,NY,2021-10-07 09:30:00,2021-10-07 09:30:00,501.0,12.75,False,2021-10-07T13:30:00+00:00,0,False,False,0
SELL,736,NY,2021-10-11 09:30:00,2021-10-11 09:30:00,501.0,12.75,False,2021-10-11T13:30:00+00:00,0,False,False,0
SELL,743,NY,2021-10-18 09:30:00,2021-10-18 09:30:00,501.0,12.75,False,2021-10-18T13:30:00+00:00,0,False,False,0
SELL,751,PREMIUM,2021-10-25 18:00:00,2021-10-25 18:00:00,311.0,8.0,False,2021-10-25T22:00:00+00:00,0,False,False,0
SELL,752,NY,2021-10-26 09:30:00,2021-10-26 09:30:00,501.0,12.75,False,2021-10-26T13:30:00+00:00,0,False,False,0
SELL,756,NY,2021-10-28 09:30:00,2021-10-28 09:30:00,501.0,12.75,False,2021-10-28T13:30:00+00:00,0,False,False,0
SELL,758,NY,2021-10-29 09:30:00,2021-10-29 09:30:00,501.0,12.75,False,2021-10-29T13:30:00+00:00,0,False,False,0
SELL,766,NY,2021-11-08 09:30:00,2021-11-08 09:30:00,501.0,12.75,False,2021-11-08T14:30:00+00:00,0,False,False,0
SELL,767,NY,2021-11-09 09:30:00,2021-11-09 09:30:00,501.0,12.75,False,2021-11-09T14:30:00+00:00,0,False,False,0
SELL,786,NY,2021-11-26 09:30:00,2021-11-26 09:30:00,501.0,12.75,False,2021-11-26T14:30:00+00:00,0,False,False,0
SELL,787,NY,2021-11-29 09:30:00,2021-11-29 09:30:00,501.0,12.75,False,2021-11-29T14:30:00+00:00,0,False,False,0
SELL,792,NY,2021-12-02 09:30:00,2021-12-02 09:30:00,501.0,12.75,False,2021-12-02T14:30:00+00:00,0,False,False,0
SELL,794,NY,2021-12-03 09:30:00,2021-12-03 09:30:00,501.0,12.75,False,2021-12-03T14:30:00+00:00,0,False,False,0
SELL,803,NY,2021-12-14 09:30:00,2021-12-14 09:30:00,501.0,12.75,False,2021-12-14T14:30:00+00:00,0,False,False,0
SELL,806,NY,2021-12-17 09:30:00,2021-12-17 09:30:00,501.0,12.75,False,2021-12-17T14:30:00+00:00,0,False,False,0
SELL,807,WEEKLY,2021-12-19 18:00:00,2021-12-19 18:00:00,311.0,8.0,False,2021-12-19T23:00:00+00:00,0,False,False,0
SELL,816,NY,2021-12-30 09:30:00,2021-12-30 09:30:00,501.0,12.75,False,2021-12-30T14:30:00+00:00,0,False,False,0
SELL,823,NY,2022-01-06 09:30:00,2022-01-06 09:30:00,501.0,12.75,False,2022-01-06T14:30:00+00:00,0,False,False,0
SELL,834,WEEKLY,2022-01-16 18:00:00,2022-01-16 18:00:00,311.0,8.0,False,2022-01-16T23:00:00+00:00,0,False,False,0
SELL,840,PREMIUM,2022-01-20 18:00:00,2022-01-20 18:00:00,311.0,8.0,False,2022-01-20T23:00:00+00:00,0,False,False,0
SELL,841,NY,2022-01-21 09:30:00,2022-01-21 09:30:00,501.0,12.75,False,2022-01-21T14:30:00+00:00,0,False,False,0
SELL,842,WEEKLY,2022-01-23 18:00:00,2022-01-23 18:00:00,311.0,8.0,False,2022-01-23T23:00:00+00:00,0,False,False,0
SELL,844,WEAK,2022-01-24 18:00:00,2022-01-24 18:00:00,155.5,8.0,False,2022-01-24T23:00:00+00:00,0,False,False,0
SELL,845,NY,2022-01-25 09:30:00,2022-01-25 09:30:00,501.0,12.75,False,2022-01-25T14:30:00+00:00,0,False,False,0
SELL,848,WEAK,2022-01-26 18:00:00,2022-01-26 18:00:00,155.5,8.0,False,2022-01-26T23:00:00+00:00,0,False,False,0
SELL,858,NY,2022-02-03 09:30:00,2022-02-03 09:30:00,501.0,12.75,False,2022-02-03T14:30:00+00:00,0,False,False,0
SELL,863,NY,2022-02-08 09:30:00,2022-02-08 09:30:00,501.0,12.75,False,2022-02-08T14:30:00+00:00,0,False,False,0
SELL,869,NY,2022-02-14 09:30:00,2022-02-14 09:30:00,501.0,12.75,False,2022-02-14T14:30:00+00:00,0,False,False,0
SELL,870,NY,2022-02-15 09:30:00,2022-02-15 09:30:00,501.0,12.75,False,2022-02-15T14:30:00+00:00,0,False,False,0
SELL,873,WEAK,2022-02-16 18:00:00,2022-02-16 18:00:00,155.5,8.0,False,2022-02-16T23:00:00+00:00,0,False,False,0
SELL,874,NY,2022-02-17 09:30:00,2022-02-17 09:30:00,501.0,12.75,False,2022-02-17T14:30:00+00:00,0,False,False,0
SELL,879,WEAK,2022-02-22 18:00:00,2022-02-22 18:00:00,155.5,8.0,False,2022-02-22T23:00:00+00:00,0,False,False,0
SELL,880,NY,2022-02-23 09:30:00,2022-02-23 09:30:00,501.0,12.75,False,2022-02-23T14:30:00+00:00,0,False,False,0
SELL,882,NY,2022-02-24 09:30:00,2022-02-24 09:30:00,501.0,12.75,False,2022-02-24T14:30:00+00:00,0,False,False,0
SELL,885,WEEKLY,2022-02-27 18:00:00,2022-02-27 18:00:00,311.0,8.0,False,2022-02-27T23:00:00+00:00,0,False,False,0
SELL,887,NY,2022-03-01 09:30:00,2022-03-01 09:30:00,501.0,12.75,False,2022-03-01T14:30:00+00:00,0,False,False,0
SELL,889,PREMIUM,2022-03-02 18:00:00,2022-03-02 18:00:00,311.0,8.0,False,2022-03-02T23:00:00+00:00,0,False,False,0
SELL,892,WEEKLY,2022-03-06 18:00:00,2022-03-06 18:00:00,311.0,8.0,False,2022-03-06T23:00:00+00:00,0,False,False,0
SELL,893,NY,2022-03-07 09:30:00,2022-03-07 09:30:00,501.0,12.75,False,2022-03-07T14:30:00+00:00,0,False,False,0
SELL,897,WEAK,2022-03-09 18:00:00,2022-03-09 18:00:00,155.5,8.0,False,2022-03-09T23:00:00+00:00,0,False,False,0
