side,Trade number,entry_dt,exit_dt,route,qty,entry_price,exit_price,net,commission,points,target_bps,route_cap_points,at_route_cap,pre_exit_extra_fav_gross_proxy,signal_exit
BUY,9,2020-01-12 18:00:00,2020-01-12 18:00:00,WEEKLY,2,8979.25,8987.25,311.0,9.0,8.0,8.909430074894896,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,22,2020-01-27 09:30:00,2020-01-27 09:30:00,NY,2,8947.5,8960.25,501.0,9.0,12.75,14.249790444258172,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,23,2020-01-27 18:00:00,2020-01-27 18:00:00,WEAK,1,8952.75,8960.75,155.5,4.5,8.0,8.935801848594007,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,50,2020-02-17 09:30:00,2020-02-17 12:30:00,NY,2,9656.5,9669.25,501.0,9.0,12.75,13.203541655879459,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,56,2020-02-21 09:30:00,2020-02-21 09:30:00,NY,2,9590.25,9603.0,501.0,9.0,12.75,13.294752482990537,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,57,2020-02-23 18:00:00,2020-02-23 18:00:00,WEEKLY,2,9355.5,9363.5,311.0,9.0,8.0,8.551119662230773,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,58,2020-02-24 09:30:00,2020-02-24 09:30:00,NY,2,9104.25,9117.0,501.0,9.0,12.75,14.004448471867535,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,59,2020-02-24 18:00:00,2020-02-24 18:00:00,PREMIUM,2,9091.25,9099.25,311.0,9.0,8.0,8.799670012374536,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,65,2020-02-27 18:00:00,2020-02-27 18:00:00,PREMIUM,2,8347.25,8355.25,311.0,9.0,8.0,9.5839947288029,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,68,2020-03-02 09:30:00,2020-03-02 09:30:00,NY,2,8564.25,8577.0,501.0,9.0,12.75,14.88746825466328,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,71,2020-03-03 18:00:00,2020-03-03 18:00:00,PREMIUM,2,8557.75,8565.75,311.0,9.0,8.0,9.348251584820776,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,78,2020-03-09 18:00:00,2020-03-09 18:00:00,WEAK,1,7894.0,7902.0,155.5,4.5,8.0,10.134279199391944,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,80,2020-03-10 18:00:00,2020-03-10 18:00:00,WEAK,1,8317.25,8325.25,155.5,4.5,8.0,9.618563828188403,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,83,2020-03-12 09:30:00,2020-03-12 09:30:00,NY,2,7505.75,7518.5,501.0,9.0,12.75,16.986976651234055,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,84,2020-03-12 18:00:00,2020-03-12 18:00:00,PREMIUM,2,7100.25,7108.25,311.0,9.0,8.0,11.267208901095032,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,85,2020-03-13 09:30:00,2020-03-13 09:30:00,NY,2,7690.25,7703.0,501.0,9.0,12.75,16.579434998862194,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,93,2020-03-19 09:30:00,2020-03-19 09:30:00,NY,2,7177.5,7190.25,501.0,9.0,12.75,17.763845350052247,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,94,2020-03-19 18:00:00,2020-03-19 18:00:00,PREMIUM,2,7177.25,7185.25,311.0,9.0,8.0,11.14633041903236,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,98,2020-03-23 18:00:00,2020-03-23 18:00:00,WEAK,1,7006.0,7014.0,155.5,4.5,8.0,11.418783899514702,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,99,2020-03-24 09:30:00,2020-03-24 09:30:00,NY,2,7379.5,7392.25,501.0,9.0,12.75,17.27759333288163,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,100,2020-03-24 18:00:00,2020-03-24 18:00:00,WEAK,1,7545.0,7553.0,155.5,4.5,8.0,10.603048376408218,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,101,2020-03-25 09:30:00,2020-03-25 09:30:00,NY,2,7555.5,7568.25,501.0,9.0,12.75,16.87512408179472,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,113,2020-04-05 18:00:00,2020-04-05 18:00:00,WEEKLY,2,7536.0,7544.0,311.0,9.0,8.0,10.615711252653927,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,114,2020-04-06 09:30:00,2020-04-06 09:30:00,NY,2,7798.25,7811.0,501.0,9.0,12.75,16.34982207546565,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,115,2020-04-07 09:30:00,2020-04-07 09:30:00,NY,2,8282.75,8295.5,501.0,9.0,12.75,15.393438169690018,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,119,2020-04-14 09:30:00,2020-04-14 09:30:00,NY,2,8487.5,8500.25,501.0,9.0,12.75,15.022091310751104,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,120,2020-04-15 09:30:00,2020-04-15 09:30:00,NY,2,8543.5,8556.25,501.0,9.0,12.75,14.923626148533973,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,123,2020-04-16 18:00:00,2020-04-16 18:00:00,WEAK,1,8910.0,8918.0,155.5,4.5,8.0,8.978675645342312,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,124,2020-04-17 09:30:00,2020-04-17 09:30:00,NY,2,8849.25,8862.0,501.0,9.0,12.75,14.40800067802356,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,127,2020-04-20 18:00:00,2020-04-20 18:00:00,WEAK,1,8695.25,8703.25,155.5,4.5,8.0,9.200425519680286,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,128,2020-04-21 09:30:00,2020-04-21 09:30:00,NY,2,8630.75,8643.5,501.0,9.0,12.75,14.772760188859602,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,134,2020-04-26 18:00:00,2020-04-26 18:00:00,WEEKLY,2,8766.25,8774.25,311.0,9.0,8.0,9.125909026094396,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,137,2020-04-28 18:00:00,2020-04-28 18:00:00,WEAK,1,8759.5,8767.5,155.5,4.5,8.0,9.13294137793253,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,144,2020-05-04 09:30:00,2020-05-04 09:30:00,NY,2,8671.25,8684.0,501.0,9.0,12.75,14.703762433328528,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,154,2020-05-13 09:30:00,2020-05-13 09:30:00,NY,2,9122.25,9135.0,501.0,9.0,12.75,13.97681493052701,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,155,2020-05-13 18:00:00,2020-05-13 18:00:00,WEAK,1,9013.0,9021.0,155.5,4.5,8.0,8.87606790191945,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,159,2020-05-17 18:00:00,2020-05-17 18:00:00,WEEKLY,2,9135.25,9143.25,311.0,9.0,8.0,8.757286335896664,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,162,2020-05-20 09:30:00,2020-05-20 09:30:00,NY,2,9402.25,9415.0,501.0,9.0,12.75,13.560583902789226,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,172,2020-05-31 18:00:00,2020-05-31 18:00:00,WEEKLY,2,9513.25,9521.25,311.0,9.0,8.0,8.409323837805166,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,176,2020-06-03 09:30:00,2020-06-03 09:30:00,NY,2,9677.5,9690.25,501.0,9.0,12.75,13.174890209248257,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,183,2020-06-09 18:00:00,2020-06-09 18:00:00,WEAK,1,9960.25,9968.25,155.5,4.5,8.0,8.031926909465124,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,188,2020-06-12 09:30:00,2020-06-12 09:30:00,NY,2,9797.0,9809.75,501.0,9.0,12.75,13.01418801673982,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,189,2020-06-14 18:00:00,2020-06-14 18:00:00,WEEKLY,2,9537.0,9545.0,311.0,9.0,8.0,8.388382090804235,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,190,2020-06-15 09:30:00,2020-06-15 09:30:00,NY,2,9523.0,9535.75,501.0,9.0,12.75,13.38863803423291,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,207,2020-06-29 09:30:00,2020-06-29 09:30:00,NY,2,9836.75,9849.5,501.0,9.0,12.75,12.961598088799654,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,215,2020-07-06 09:30:00,2020-07-06 09:30:00,NY,2,10470.75,10483.5,501.0,9.0,12.75,12.176778167753026,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,219,2020-07-10 09:30:00,2020-07-10 09:30:00,NY,2,10734.25,10747.0,501.0,9.0,12.75,11.877867573421524,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,220,2020-07-12 18:00:00,2020-07-12 18:00:00,WEEKLY,2,10848.5,10856.5,311.0,9.0,8.0,7.374291376688021,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,224,2020-07-14 18:00:00,2020-07-14 18:00:00,PREMIUM,2,10706.25,10714.25,311.0,9.0,8.0,7.472270869819031,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,225,2020-07-15 09:30:00,2020-07-15 09:30:00,NY,2,10725.0,10737.75,501.0,9.0,12.75,11.888111888111888,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,234,2020-07-23 18:00:00,2020-07-23 18:00:00,WEAK,1,10565.75,10573.75,155.5,4.5,8.0,7.571634763268107,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,235,2020-07-24 09:30:00,2020-07-24 09:30:00,NY,2,10415.75,10428.5,501.0,9.0,12.75,12.241077214794903,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,237,2020-07-27 09:30:00,2020-07-27 09:30:00,NY,2,10547.0,10559.75,501.0,9.0,12.75,12.088745614866788,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,238,2020-07-28 09:30:00,2020-07-28 09:30:00,NY,2,10631.25,10644.0,501.0,9.0,12.75,11.99294532627866,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,242,2020-07-30 18:00:00,2020-07-30 18:00:00,PREMIUM,2,10906.75,10914.75,311.0,9.0,8.0,7.334907282187635,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,244,2020-08-02 18:00:00,2020-08-02 18:00:00,WEEKLY,2,10933.5,10941.5,311.0,9.0,8.0,7.316961631682444,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,250,2020-08-09 18:00:00,2020-08-09 18:00:00,WEEKLY,2,11140.5,11148.5,311.0,9.0,8.0,7.18100623849917,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,279,2020-09-03 09:30:00,2020-09-03 09:30:00,NY,2,12224.5,12237.25,501.0,9.0,12.75,10.429874432492127,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,282,2020-09-06 18:00:00,2020-09-06 18:00:00,WEEKLY,2,11531.25,11539.25,311.0,9.0,8.0,6.9376693766937665,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,286,2020-09-09 09:30:00,2020-09-09 09:30:00,NY,2,11292.5,11305.25,501.0,9.0,12.75,11.290679654638033,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,287,2020-09-09 18:00:00,2020-09-09 18:00:00,WEAK,1,11378.0,11386.0,155.5,4.5,8.0,7.031112673580594,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,288,2020-09-10 09:30:00,2020-09-10 09:30:00,NY,2,11517.75,11530.5,501.0,9.0,12.75,11.069870417399231,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,289,2020-09-10 18:00:00,2020-09-10 18:00:00,WEAK,1,11187.25,11195.25,155.5,4.5,8.0,7.150997787660059,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,290,2020-09-11 09:30:00,2020-09-11 09:30:00,NY,2,11244.75,11257.5,501.0,9.0,12.75,11.33862469152271,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,291,2020-09-13 18:00:00,2020-09-13 18:00:00,WEEKLY,2,11104.25,11112.25,311.0,9.0,8.0,7.204448747101336,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,292,2020-09-14 09:30:00,2020-09-14 09:30:00,NY,2,11243.0,11255.75,501.0,9.0,12.75,11.340389575736014,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,295,2020-09-16 18:00:00,2020-09-16 18:00:00,WEAK,1,11257.25,11265.25,155.5,4.5,8.0,7.106531346465611,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,298,2020-09-18 09:30:00,2020-09-18 09:30:00,NY,2,11115.75,11128.5,501.0,9.0,12.75,11.470211186829498,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,299,2020-09-20 18:00:00,2020-09-20 18:00:00,WEEKLY,2,10920.25,10928.25,311.0,9.0,8.0,7.325839609899041,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,301,2020-09-21 18:00:00,2020-09-21 18:00:00,WEAK,1,10966.5,10974.5,155.5,4.5,8.0,7.2949436921533755,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,305,2020-09-24 18:00:00,2020-09-24 18:00:00,PREMIUM,2,10914.5,10922.5,311.0,9.0,8.0,7.329699024233817,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,306,2020-09-25 09:30:00,2020-09-25 09:30:00,NY,2,10895.5,10908.25,501.0,9.0,12.75,11.702078839888026,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,307,2020-09-27 18:00:00,2020-09-27 18:00:00,WEEKLY,2,11145.25,11153.25,311.0,9.0,8.0,7.177945761647338,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,314,2020-10-04 18:00:00,2020-10-04 18:00:00,WEEKLY,2,11308.75,11316.75,311.0,9.0,8.0,7.074168232563281,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,331,2020-10-18 18:00:00,2020-10-18 18:00:00,WEEKLY,2,11817.0,11825.0,311.0,9.0,8.0,6.769907760006769,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,333,2020-10-19 18:00:00,2020-10-19 18:00:00,PREMIUM,2,11697.75,11705.75,311.0,9.0,8.0,6.838922014917398,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,341,2020-10-27 09:30:00,2020-10-27 09:30:00,NY,2,11535.25,11548.0,501.0,9.0,12.75,11.053076439609024,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,343,2020-10-28 09:30:00,2020-10-28 09:30:00,NY,2,11400.75,11413.5,501.0,9.0,12.75,11.183474771396618,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,344,2020-10-28 18:00:00,2020-10-28 18:00:00,PREMIUM,2,11180.75,11188.75,311.0,9.0,8.0,7.155155065626188,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,349,2020-11-02 09:30:00,2020-11-02 09:30:00,NY,2,11139.5,11152.25,501.0,9.0,12.75,11.445756093181918,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,353,2020-11-04 18:00:00,2020-11-04 18:00:00,PREMIUM,2,11830.25,11838.25,311.0,9.0,8.0,6.762325394645083,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,356,2020-11-06 09:30:00,2020-11-06 09:30:00,NY,2,12035.25,12048.0,501.0,9.0,12.75,10.593880476101454,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,358,2020-11-09 09:30:00,2020-11-09 09:30:00,NY,2,12191.5,12204.25,501.0,9.0,12.75,10.458106057499078,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,365,2020-11-15 18:00:00,2020-11-15 18:00:00,WEEKLY,2,11957.5,11965.5,311.0,9.0,8.0,6.690361697679281,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,371,2020-11-19 09:30:00,2020-11-19 09:30:00,NY,2,11869.75,11882.5,501.0,9.0,12.75,10.74159101918743,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,384,2020-12-01 18:00:00,2020-12-01 18:00:00,WEAK,1,12456.5,12464.5,155.5,4.5,8.0,6.422349777224743,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,393,2020-12-10 09:30:00,2020-12-10 09:30:00,NY,2,12265.0,12277.75,501.0,9.0,12.75,10.395434162250305,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,394,2020-12-11 09:30:00,2020-12-11 09:30:00,NY,2,12330.0,12342.75,501.0,9.0,12.75,10.340632603406325,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,397,2020-12-15 09:30:00,2020-12-15 09:30:00,NY,2,12564.75,12577.5,501.0,9.0,12.75,10.14743628006924,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,401,2020-12-18 09:30:00,2020-12-18 09:30:00,NY,2,12775.0,12787.75,501.0,9.0,12.75,9.980430528375734,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,402,2020-12-20 18:00:00,2020-12-20 18:00:00,WEEKLY,2,12760.25,12768.25,311.0,9.0,8.0,6.269469642052467,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,411,2020-12-30 18:00:00,2020-12-30 18:00:00,WEAK,1,12840.25,12848.25,155.5,4.5,8.0,6.230408286443021,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,413,2021-01-03 18:00:00,2021-01-03 18:00:00,WEEKLY,2,12889.25,12897.25,311.0,9.0,8.0,6.206722656477297,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,418,2021-01-06 09:30:00,2021-01-06 09:30:00,NY,2,12598.5,12611.25,501.0,9.0,12.75,10.120252411001308,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,422,2021-01-08 09:30:00,2021-01-08 09:30:00,NY,2,13019.25,13032.0,501.0,9.0,12.75,9.793190852007605,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,423,2021-01-10 18:00:00,2021-01-10 18:00:00,WEEKLY,2,13093.5,13101.5,311.0,9.0,8.0,6.109901859701379,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,436,2021-01-20 18:00:00,2021-01-20 18:00:00,WEAK,1,13288.75,13296.75,155.5,4.5,8.0,6.020129809049008,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,438,2021-01-22 09:30:00,2021-01-22 09:30:00,NY,2,13348.0,13360.75,501.0,9.0,12.75,9.551992807911297,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,447,2021-01-28 18:00:00,2021-01-28 18:00:00,PREMIUM,2,13156.25,13164.25,311.0,9.0,8.0,6.080760095011876,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,449,2021-01-31 18:00:00,2021-01-31 18:00:00,WEEKLY,2,12849.25,12857.25,311.0,9.0,8.0,6.226044321653015,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,454,2021-02-03 09:30:00,2021-02-03 09:30:00,NY,2,13531.75,13544.5,501.0,9.0,12.75,9.422284626896005,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,455,2021-02-03 18:00:00,2021-02-03 18:00:00,PREMIUM,2,13429.75,13437.75,311.0,9.0,8.0,5.9569239933729214,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,456,2021-02-04 09:30:00,2021-02-04 09:30:00,NY,2,13449.25,13462.0,501.0,9.0,12.75,9.480082532483223,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,460,2021-02-09 09:30:00,2021-02-09 09:30:00,NY,2,13646.0,13658.75,501.0,9.0,12.75,9.343397332551664,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,465,2021-02-14 18:00:00,2021-02-14 18:00:00,WEEKLY,2,13829.75,13837.75,311.0,9.0,8.0,5.784630958621811,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,469,2021-02-17 09:30:00,2021-02-17 09:30:00,NY,2,13638.75,13651.5,501.0,9.0,12.75,9.348364036293649,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,472,2021-02-21 18:00:00,2021-02-21 18:00:00,WEEKLY,2,13585.25,13593.25,311.0,9.0,8.0,5.888739625696987,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,473,2021-02-22 09:30:00,2021-02-22 09:30:00,NY,2,13391.5,13404.25,501.0,9.0,12.75,9.52096479109883,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,474,2021-02-23 09:30:00,2021-02-23 09:30:00,NY,2,13001.25,13014.0,501.0,9.0,12.75,9.806749351023939,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,479,2021-02-25 18:00:00,2021-02-25 18:00:00,PREMIUM,2,12802.75,12810.75,311.0,9.0,8.0,6.2486575149870145,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,482,2021-03-01 09:30:00,2021-03-01 09:30:00,NY,2,13099.5,13112.25,501.0,9.0,12.75,9.73319592350853,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,488,2021-03-04 18:00:00,2021-03-04 18:00:00,WEAK,1,12435.25,12443.25,155.5,4.5,8.0,6.433324621539575,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,489,2021-03-05 09:30:00,2021-03-05 09:30:00,NY,2,12583.0,12595.75,501.0,9.0,12.75,10.13271874751649,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,497,2021-03-14 18:00:00,2021-03-14 18:00:00,WEEKLY,2,12950.25,12958.25,311.0,9.0,8.0,6.177486921101909,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,499,2021-03-16 09:30:00,2021-03-16 09:30:00,NY,2,13160.0,13172.75,501.0,9.0,12.75,9.688449848024316,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,503,2021-03-18 18:00:00,2021-03-18 18:00:00,WEAK,1,12793.75,12801.75,155.5,4.5,8.0,6.253053248656571,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,506,2021-03-22 09:30:00,2021-03-22 09:30:00,NY,2,12928.5,12941.25,501.0,9.0,12.75,9.861932938856016,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,510,2021-03-25 09:30:00,2021-03-25 09:30:00,NY,2,12717.75,12730.5,501.0,9.0,12.75,10.025358259126026,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,514,2021-03-30 09:30:00,2021-03-30 09:30:00,NY,2,12873.75,12886.5,501.0,9.0,12.75,9.903874162540053,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,522,2021-04-08 09:30:00,2021-04-08 09:30:00,NY,2,13726.75,13739.5,501.0,9.0,12.75,9.28843316881272,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,532,2021-04-18 18:00:00,2021-04-18 18:00:00,WEEKLY,2,13989.25,13997.25,311.0,9.0,8.0,5.71867684114588,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,539,2021-04-23 09:30:00,2021-04-23 09:30:00,NY,2,13776.75,13789.5,501.0,9.0,12.75,9.254722630518808,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,546,2021-04-29 09:30:00,2021-04-29 09:30:00,NY,2,14042.25,14055.0,501.0,9.0,12.75,9.079741494418629,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,551,2021-05-04 09:30:00,2021-05-04 09:30:00,NY,2,13683.5,13696.25,501.0,9.0,12.75,9.317791500712538,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,553,2021-05-05 18:00:00,2021-05-05 18:00:00,WEAK,1,13484.25,13492.25,155.5,4.5,8.0,5.932847581437604,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,560,2021-05-11 09:30:00,2021-05-11 09:30:00,NY,2,13113.5,13126.25,501.0,9.0,12.75,9.72280474320357,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,562,2021-05-12 18:00:00,2021-05-12 18:00:00,PREMIUM,2,12969.0,12977.0,311.0,9.0,8.0,6.168555786876397,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,568,2021-05-18 18:00:00,2021-05-18 18:00:00,WEAK,1,13182.25,13190.25,155.5,4.5,8.0,6.068766712814581,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
BUY,572,2021-05-21 09:30:00,2021-05-21 09:30:00,NY,2,13552.0,13564.75,501.0,9.0,12.75,9.408205430932703,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,573,2021-05-23 18:00:00,2021-05-23 18:00:00,WEEKLY,2,13383.5,13391.5,311.0,9.0,8.0,5.977509620054544,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,606,2021-06-21 09:30:00,2021-06-21 09:30:00,NY,2,14052.25,14065.0,501.0,9.0,12.75,9.073280079702538,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,626,2021-07-11 18:00:00,2021-07-11 18:00:00,WEEKLY,2,14824.25,14832.25,311.0,9.0,8.0,5.396563063898679,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,635,2021-07-19 09:30:00,2021-07-19 09:30:00,NY,2,14529.0,14541.75,501.0,9.0,12.75,8.775552343588686,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,641,2021-07-22 09:30:00,2021-07-22 09:30:00,NY,2,14840.25,14853.0,501.0,9.0,12.75,8.591499469348562,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,681,2021-08-26 09:30:00,2021-08-26 09:30:00,NY,2,15335.75,15348.5,501.0,9.0,12.75,8.313907047258857,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,685,2021-08-30 09:30:00,2021-08-30 09:30:00,NY,2,15455.75,15468.5,501.0,9.0,12.75,8.249357035407535,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,694,2021-09-07 09:30:00,2021-09-07 09:30:00,NY,2,15655.25,15668.0,501.0,9.0,12.75,8.144232765366251,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,699,2021-09-10 09:30:00,2021-09-10 09:30:00,NY,2,15637.75,15650.5,501.0,9.0,12.75,8.153346868954934,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,701,2021-09-13 09:30:00,2021-09-13 09:30:00,NY,2,15546.75,15559.5,501.0,9.0,12.75,8.20107096338463,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,711,2021-09-21 09:30:00,2021-09-21 09:30:00,NY,2,15082.5,15095.25,501.0,9.0,12.75,8.453505718547985,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,718,2021-09-26 18:00:00,2021-09-26 18:00:00,WEEKLY,2,15319.25,15327.25,311.0,9.0,8.0,5.222187770289016,10.0,False,0.0,NQ09B BUY WEEKLY W80
BUY,719,2021-09-27 09:30:00,2021-09-27 09:30:00,NY,2,15185.5,15198.25,501.0,9.0,12.75,8.396167396529584,16.0,False,0.0,NQ09B BUY NY N130 TP2
BUY,721,2021-09-28 18:00:00,2021-09-28 18:00:00,WEAK,1,14769.5,14777.5,155.5,4.5,8.0,5.4165679271471605,10.0,False,0.0,NQ09B BUY WEEKDAY 1800 D80
