side,Trade number,route,entry_dt_tv,net,points,at_route_cap,anchor_et,anchor_utc,exact_30m_bar_overlap_files,full_30m_bar_files,full_bar_plus5m_files,full_bar_plus30m_files,same_et_date_candidate_files,nearest_window_boundary_minutes,nearest_file,nearest_file_start_utc,nearest_file_end_utc
SELL,1929,WEAK,2024-12-17 18:00:00,190.5,9.75,False,2024-12-17T18:00:00-05:00,2024-12-17T23:00:00+00:00,0,0,0,0,0,329700.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1933,PREMIUM,2024-12-19 18:00:00,361.0,9.25,False,2024-12-19T18:00:00-05:00,2024-12-19T23:00:00+00:00,0,0,0,0,0,326820.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1943,WEAK,2024-12-30 18:00:00,180.5,9.25,False,2024-12-30T18:00:00-05:00,2024-12-30T23:00:00+00:00,0,0,0,0,0,310980.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1944,NY,2024-12-31 09:30:00,591.0,15.0,False,2024-12-31T09:30:00-05:00,2024-12-31T14:30:00+00:00,0,0,0,0,0,310050.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1945,WEAK,2025-01-01 18:00:00,180.5,9.25,False,2025-01-01T18:00:00-05:00,2025-01-01T23:00:00+00:00,0,0,0,0,0,308100.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1948,NY,2025-01-03 09:30:00,591.0,15.0,False,2025-01-03T09:30:00-05:00,2025-01-03T14:30:00+00:00,0,0,0,0,0,305730.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1953,WEAK,2025-01-08 18:00:00,180.5,9.25,False,2025-01-08T18:00:00-05:00,2025-01-08T23:00:00+00:00,0,0,0,0,0,298020.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1956,WEEKLY,2025-01-12 18:00:00,361.0,9.25,False,2025-01-12T18:00:00-05:00,2025-01-12T23:00:00+00:00,0,0,0,0,0,292260.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1959,NY,2025-01-15 09:30:00,591.0,15.0,False,2025-01-15T09:30:00-05:00,2025-01-15T14:30:00+00:00,0,0,0,0,0,288450.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1964,WEAK,2025-01-20 18:00:00,185.5,9.5,False,2025-01-20T18:00:00-05:00,2025-01-20T23:00:00+00:00,0,0,0,0,0,280740.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1969,WEEKLY,2025-01-26 18:00:00,371.0,9.5,False,2025-01-26T18:00:00-05:00,2025-01-26T23:00:00+00:00,0,0,0,0,0,272100.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1974,PREMIUM,2025-01-29 18:00:00,361.0,9.25,False,2025-01-29T18:00:00-05:00,2025-01-29T23:00:00+00:00,0,0,0,0,0,267780.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1976,WEAK,2025-01-30 18:00:00,185.5,9.5,False,2025-01-30T18:00:00-05:00,2025-01-30T23:00:00+00:00,0,0,0,0,0,266340.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1978,WEEKLY,2025-02-02 18:00:00,361.0,9.25,False,2025-02-02T18:00:00-05:00,2025-02-02T23:00:00+00:00,0,0,0,0,0,262020.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1979,NY,2025-02-03 09:30:00,591.0,15.0,False,2025-02-03T09:30:00-05:00,2025-02-03T14:30:00+00:00,0,0,0,0,0,261090.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1981,NY,2025-02-04 09:30:00,591.0,15.0,False,2025-02-04T09:30:00-05:00,2025-02-04T14:30:00+00:00,0,0,0,0,0,259650.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1982,PREMIUM,2025-02-04 18:00:00,361.0,9.25,False,2025-02-04T18:00:00-05:00,2025-02-04T23:00:00+00:00,0,0,0,0,0,259140.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1985,WEAK,2025-02-06 18:00:00,185.5,9.5,False,2025-02-06T18:00:00-05:00,2025-02-06T23:00:00+00:00,0,0,0,0,0,256260.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1986,NY,2025-02-07 09:30:00,611.0,15.5,False,2025-02-07T09:30:00-05:00,2025-02-07T14:30:00+00:00,0,0,0,0,0,255330.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,1987,WEEKLY,2025-02-09 18:00:00,361.0,9.25,False,2025-02-09T18:00:00-05:00,2025-02-09T23:00:00+00:00,0,0,0,0,0,251940.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2001,NY,2025-02-24 09:30:00,611.0,15.5,False,2025-02-24T09:30:00-05:00,2025-02-24T14:30:00+00:00,0,0,0,0,0,230850.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2006,NY,2025-02-27 09:30:00,591.0,15.0,False,2025-02-27T09:30:00-05:00,2025-02-27T14:30:00+00:00,0,0,0,0,0,226530.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2007,WEAK,2025-02-27 18:00:00,175.5,9.0,False,2025-02-27T18:00:00-05:00,2025-02-27T23:00:00+00:00,0,0,0,0,0,226020.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2010,NY,2025-03-03 09:30:00,591.0,15.0,False,2025-03-03T09:30:00-05:00,2025-03-03T14:30:00+00:00,0,0,0,0,0,220770.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2016,WEAK,2025-03-06 18:00:00,175.5,9.0,False,2025-03-06T18:00:00-05:00,2025-03-06T23:00:00+00:00,0,0,0,0,0,215940.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2018,WEEKLY,2025-03-09 18:00:00,351.0,9.0,False,2025-03-09T18:00:00-04:00,2025-03-09T22:00:00+00:00,0,0,0,0,0,211680.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2020,NY,2025-03-11 09:30:00,551.0,14.0,False,2025-03-11T09:30:00-04:00,2025-03-11T13:30:00+00:00,0,0,0,0,0,209310.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2021,WEAK,2025-03-11 18:00:00,170.5,8.75,False,2025-03-11T18:00:00-04:00,2025-03-11T22:00:00+00:00,0,0,0,0,0,208800.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2022,NY,2025-03-12 09:30:00,571.0,14.5,False,2025-03-12T09:30:00-04:00,2025-03-12T13:30:00+00:00,0,0,0,0,0,207870.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2025,NY,2025-03-14 09:30:00,551.0,14.0,False,2025-03-14T09:30:00-04:00,2025-03-14T13:30:00+00:00,0,0,0,0,0,204990.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2027,NY,2025-03-17 09:30:00,571.0,14.5,False,2025-03-17T09:30:00-04:00,2025-03-17T13:30:00+00:00,0,0,0,0,0,200670.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2029,NY,2025-03-19 09:30:00,571.0,14.5,False,2025-03-19T09:30:00-04:00,2025-03-19T13:30:00+00:00,0,0,0,0,0,197790.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2030,NY,2025-03-20 09:30:00,571.0,14.5,False,2025-03-20T09:30:00-04:00,2025-03-20T13:30:00+00:00,0,0,0,0,0,196350.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2031,NY,2025-03-21 09:30:00,571.0,14.5,False,2025-03-21T09:30:00-04:00,2025-03-21T13:30:00+00:00,0,0,0,0,0,194910.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2034,NY,2025-03-25 09:30:00,581.0,14.75,False,2025-03-25T09:30:00-04:00,2025-03-25T13:30:00+00:00,0,0,0,0,0,189150.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2038,WEEKLY,2025-03-30 18:00:00,341.0,8.75,False,2025-03-30T18:00:00-04:00,2025-03-30T22:00:00+00:00,0,0,0,0,0,181440.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2040,NY,2025-04-01 09:30:00,551.0,14.0,False,2025-04-01T09:30:00-04:00,2025-04-01T13:30:00+00:00,0,0,0,0,0,179070.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2046,NY,2025-04-04 09:30:00,531.0,13.5,False,2025-04-04T09:30:00-04:00,2025-04-04T13:30:00+00:00,0,0,0,0,0,174750.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2047,WEEKLY,2025-04-06 18:00:00,311.0,8.0,False,2025-04-06T18:00:00-04:00,2025-04-06T22:00:00+00:00,0,0,0,0,0,171360.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2049,PREMIUM,2025-04-07 18:00:00,321.0,8.25,False,2025-04-07T18:00:00-04:00,2025-04-07T22:00:00+00:00,0,0,0,0,0,169920.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2050,NY,2025-04-08 09:30:00,531.0,13.5,False,2025-04-08T09:30:00-04:00,2025-04-08T13:30:00+00:00,0,0,0,0,0,168990.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2053,PREMIUM,2025-04-09 18:00:00,341.0,8.75,False,2025-04-09T18:00:00-04:00,2025-04-09T22:00:00+00:00,0,0,0,0,0,167040.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2054,NY,2025-04-10 09:30:00,541.0,13.75,False,2025-04-10T09:30:00-04:00,2025-04-10T13:30:00+00:00,0,0,0,0,0,166110.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2060,NY,2025-04-15 09:30:00,551.0,14.0,False,2025-04-15T09:30:00-04:00,2025-04-15T13:30:00+00:00,0,0,0,0,0,158910.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2064,WEEKLY,2025-04-20 18:00:00,331.0,8.5,False,2025-04-20T18:00:00-04:00,2025-04-20T22:00:00+00:00,0,0,0,0,0,151200.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2072,WEEKLY,2025-04-27 18:00:00,341.0,8.75,False,2025-04-27T18:00:00-04:00,2025-04-27T22:00:00+00:00,0,0,0,0,0,141120.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2074,NY,2025-04-29 09:30:00,551.0,14.0,False,2025-04-29T09:30:00-04:00,2025-04-29T13:30:00+00:00,0,0,0,0,0,138750.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2075,WEAK,2025-04-29 18:00:00,175.5,9.0,False,2025-04-29T18:00:00-04:00,2025-04-29T22:00:00+00:00,0,0,0,0,0,138240.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2077,PREMIUM,2025-04-30 18:00:00,351.0,9.0,False,2025-04-30T18:00:00-04:00,2025-04-30T22:00:00+00:00,0,0,0,0,0,136800.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2080,NY,2025-05-02 09:30:00,571.0,14.5,False,2025-05-02T09:30:00-04:00,2025-05-02T13:30:00+00:00,0,0,0,0,0,134430.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2082,NY,2025-05-05 09:30:00,571.0,14.5,False,2025-05-05T09:30:00-04:00,2025-05-05T13:30:00+00:00,0,0,0,0,0,130110.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2083,NY,2025-05-06 09:30:00,571.0,14.5,False,2025-05-06T09:30:00-04:00,2025-05-06T13:30:00+00:00,0,0,0,0,0,128670.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2084,WEAK,2025-05-06 18:00:00,175.5,9.0,False,2025-05-06T18:00:00-04:00,2025-05-06T22:00:00+00:00,0,0,0,0,0,128160.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2090,NY,2025-05-13 09:30:00,591.0,15.0,False,2025-05-13T09:30:00-04:00,2025-05-13T13:30:00+00:00,0,0,0,0,0,118590.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2092,NY,2025-05-15 09:30:00,591.0,15.0,False,2025-05-15T09:30:00-04:00,2025-05-15T13:30:00+00:00,0,0,0,0,0,115710.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2094,WEEKLY,2025-05-18 18:00:00,361.0,9.25,False,2025-05-18T18:00:00-04:00,2025-05-18T22:00:00+00:00,0,0,0,0,0,110880.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2100,NY,2025-05-23 09:30:00,581.0,14.75,False,2025-05-23T09:30:00-04:00,2025-05-23T13:30:00+00:00,0,0,0,0,0,104190.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2101,WEEKLY,2025-05-25 18:00:00,361.0,9.25,False,2025-05-25T18:00:00-04:00,2025-05-25T22:00:00+00:00,0,0,0,0,0,100800.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2111,NY,2025-06-03 09:30:00,591.0,15.0,False,2025-06-03T09:30:00-04:00,2025-06-03T13:30:00+00:00,0,0,0,0,0,88350.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2119,NY,2025-06-10 09:30:00,611.0,15.5,False,2025-06-10T09:30:00-04:00,2025-06-10T13:30:00+00:00,0,0,0,0,0,78270.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2123,NY,2025-06-13 09:30:00,611.0,15.5,False,2025-06-13T09:30:00-04:00,2025-06-13T13:30:00+00:00,0,0,0,0,0,73950.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2124,WEEKLY,2025-06-15 18:00:00,371.0,9.5,False,2025-06-15T18:00:00-04:00,2025-06-15T22:00:00+00:00,0,0,0,0,0,70560.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2135,NY,2025-06-24 09:30:00,621.0,15.75,False,2025-06-24T09:30:00-04:00,2025-06-24T13:30:00+00:00,0,0,0,0,0,58110.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
SELL,2147,WEEKLY,2025-07-06 18:00:00,381.0,9.75,False,2025-07-06T18:00:00-04:00,2025-07-06T22:00:00+00:00,0,0,0,0,0,40320.0,C:\FLIP_FLOP_HQ\01_INBOX\market_data\raw\BLOCK_2025_08_03_TO_08_15\EXTRACTED_78af6a3aea7e\glbx-mdp3-20250803.tbbo.dbn.zst,2025-08-03 22:00:00+00:00,2025-08-03 23:59:58.554857505+00:00
